Area,ISO 3 code,Year,Area type,Electricity source,Is aggregated source,Generation (TWh),Generation YoY change (TWh),Generation YoY change (%),Share of generation (%),Share of generation YoY change (% points),Emissions (MtCO2e),Emissions YoY change (MtCO2e),Emissions YoY change (%),Share of emissions (%),Emissions intensity (gCO2e/kWh),Continent,Ember region,EU member,OECD member,G20 member,G7 member,ASEAN member
Croatia,HRV,1995,Country or economy,Hard coal,True,0.22,0.13,144.444,2.381,1.351,0.212,0.125,143.678,9.054,963.636,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Hydro,False,7.86,2.18,38.38,70.557,9.085,0.187,0.052,38.519,9.023,23.791,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Bioenergy,False,0.01,0.0,0.0,0.09,-0.018,0.002,0.0,0.0,0.097,200.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Lignite,False,0.01,-0.01,-50.0,0.09,-0.126,0.01,-0.01,-50.0,0.483,1000.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Gas,False,1.31,0.43,48.864,11.759,2.235,0.557,0.183,48.93,26.877,425.191,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Other fossil,False,1.84,-0.59,-24.28,16.517,-9.782,1.211,-0.388,-24.265,58.435,658.152,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Net imports,False,1.69,-1.39,-45.13,15.171,-18.162,0.0,0.0,,0.0,0.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Coal,True,0.12,-0.12,-50.0,1.077,-1.52,0.116,-0.115,-49.784,5.597,966.667,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,"Hydro, bioenergy and other renewables",True,7.87,2.18,38.313,70.646,9.066,0.189,0.052,37.956,9.12,24.015,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Renewables,True,7.87,2.18,38.313,70.646,9.066,0.189,0.052,37.956,9.12,24.015,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Clean,True,7.87,2.18,38.313,70.646,9.066,0.189,0.052,37.956,9.12,24.015,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Fossil,True,3.27,-0.28,-7.887,29.354,-9.066,1.883,-0.321,-14.564,90.862,575.841,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Total generation,True,11.14,1.9,20.563,100.0,0.0,2.072,-0.269,-11.491,99.981,185.996,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Demand,True,12.83,0.51,4.14,115.171,-18.162,,,,,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Thermal,True,3.28,-0.28,-7.865,29.443,-9.085,1.886,-0.321,-14.545,91.006,575.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1996,Country or economy,Hard coal,True,0.11,-0.11,-50.0,0.987,-1.394,0.106,-0.106,-50.0,5.115,963.636,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Hydro,False,5.85,-2.01,-25.573,57.297,-13.26,0.139,-0.048,-25.668,4.809,23.761,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Bioenergy,False,0.0,-0.01,-100.0,0.0,-0.09,0.0,-0.002,-100.0,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Lignite,False,0.01,0.0,0.0,0.098,0.008,0.01,0.0,0.0,0.346,1000.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Gas,False,1.17,-0.14,-10.687,11.459,-0.3,0.498,-0.059,-10.592,17.228,425.641,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Other fossil,False,2.68,0.84,45.652,26.249,9.732,1.763,0.552,45.582,60.99,657.836,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Net imports,False,3.38,1.69,100.0,33.105,17.934,0.0,0.0,,0.0,0.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Coal,True,0.51,0.39,325.0,4.995,3.918,0.491,0.375,323.276,16.986,962.745,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,"Hydro, bioenergy and other renewables",True,5.85,-2.02,-25.667,57.297,-13.349,0.139,-0.05,-26.455,4.809,23.761,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Renewables,True,5.85,-2.02,-25.667,57.297,-13.349,0.139,-0.05,-26.455,4.809,23.761,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Clean,True,5.85,-2.02,-25.667,57.297,-13.349,0.139,-0.05,-26.455,4.809,23.761,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Fossil,True,4.36,1.09,33.333,42.703,13.349,2.752,0.869,46.15,95.204,631.193,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Total generation,True,10.21,-0.93,-8.348,100.0,0.0,2.891,0.819,39.527,100.013,283.154,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Demand,True,13.59,0.76,5.924,133.105,17.934,,,,,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Thermal,True,4.36,1.08,32.927,42.703,13.26,2.752,0.866,45.917,95.204,631.193,Europe,Europe,True,False,False,False,False
Croatia,HRV,1997,Country or economy,Hard coal,True,0.5,0.39,354.545,4.897,3.91,0.481,0.375,353.774,16.64,962.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Hydro,False,6.02,0.17,2.906,52.622,-4.675,0.143,0.004,2.878,4.02,23.754,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Bioenergy,False,0.01,0.01,,0.087,0.087,0.002,0.002,,0.056,200.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Lignite,False,0.01,0.0,0.0,0.087,-0.011,0.01,0.0,0.0,0.281,1000.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Gas,False,1.34,0.17,14.53,11.713,0.254,0.57,0.072,14.458,16.023,425.373,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Other fossil,False,3.53,0.85,31.716,30.857,4.608,2.323,0.56,31.764,65.303,658.074,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Net imports,False,2.79,-0.59,-17.456,24.388,-8.717,0.0,0.0,,0.0,0.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Coal,True,0.54,0.03,5.882,4.72,-0.275,0.519,0.028,5.703,14.59,961.111,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,"Hydro, bioenergy and other renewables",True,6.03,0.18,3.077,52.71,-4.587,0.145,0.006,4.317,4.076,24.046,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Renewables,True,6.03,0.18,3.077,52.71,-4.587,0.145,0.006,4.317,4.076,24.046,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Clean,True,6.03,0.18,3.077,52.71,-4.587,0.145,0.006,4.317,4.076,24.046,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Fossil,True,5.41,1.05,24.083,47.29,4.587,3.412,0.66,23.983,95.916,630.684,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Total generation,True,11.44,1.23,12.047,100.0,0.0,3.557,0.666,23.037,99.992,310.927,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Demand,True,14.23,0.64,4.709,124.388,-8.717,,,,,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Thermal,True,5.42,1.06,24.312,47.378,4.675,3.414,0.662,24.055,95.972,629.889,Europe,Europe,True,False,False,False,False
Croatia,HRV,1998,Country or economy,Hard coal,True,0.53,0.03,6.0,4.633,-0.264,0.51,0.029,6.029,14.337,962.264,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Hydro,False,7.33,1.31,21.761,56.559,3.937,0.174,0.031,21.678,4.645,23.738,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Bioenergy,False,0.01,0.0,0.0,0.077,-0.01,0.002,0.0,0.0,0.053,200.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Lignite,False,0.01,0.0,0.0,0.077,-0.01,0.01,0.0,0.0,0.267,1000.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Gas,False,1.23,-0.11,-8.209,9.491,-2.222,0.523,-0.047,-8.246,13.961,425.203,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Other fossil,False,3.87,0.34,9.632,29.861,-0.996,2.546,0.223,9.6,67.964,657.881,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Net imports,False,1.62,-1.17,-41.935,12.5,-11.888,0.0,0.0,,0.0,0.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Coal,True,0.52,-0.02,-3.704,4.012,-0.708,0.5,-0.019,-3.661,13.347,961.538,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,"Hydro, bioenergy and other renewables",True,7.34,1.31,21.725,56.636,3.926,0.176,0.031,21.379,4.698,23.978,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Renewables,True,7.34,1.31,21.725,56.636,3.926,0.176,0.031,21.379,4.698,23.978,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Clean,True,7.34,1.31,21.725,56.636,3.926,0.176,0.031,21.379,4.698,23.978,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Fossil,True,5.62,0.21,3.882,43.364,-3.926,3.57,0.158,4.631,95.299,635.231,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Total generation,True,12.96,1.52,13.287,100.0,0.0,3.746,0.189,5.313,99.997,289.043,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Demand,True,14.58,0.35,2.46,112.5,-11.888,,,,,,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Thermal,True,5.63,0.21,3.875,43.441,-3.937,3.572,0.158,4.628,95.352,634.458,Europe,Europe,True,False,False,False,False
Croatia,HRV,1999,Country or economy,Hard coal,True,0.51,-0.02,-3.774,3.935,-0.698,0.49,-0.02,-3.922,13.08,960.784,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Hydro,False,6.45,-0.88,-12.005,57.538,0.979,0.153,-0.021,-12.069,4.513,23.721,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Bioenergy,False,0.0,-0.01,-100.0,0.0,-0.077,0.0,-0.002,-100.0,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Lignite,False,0.0,-0.01,-100.0,0.0,-0.077,0.0,-0.01,-100.0,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Gas,False,1.57,0.34,27.642,14.005,4.514,0.668,0.145,27.725,19.702,425.478,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Other fossil,False,1.64,-2.23,-57.623,14.63,-15.231,1.079,-1.467,-57.62,31.824,657.927,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Net imports,False,3.42,1.8,111.111,30.508,18.008,0.0,0.0,,0.0,0.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Coal,True,1.55,1.03,198.077,13.827,9.815,1.49,0.99,198.0,43.946,961.29,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,"Hydro, bioenergy and other renewables",True,6.45,-0.89,-12.125,57.538,0.902,0.153,-0.023,-13.068,4.513,23.721,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Renewables,True,6.45,-0.89,-12.125,57.538,0.902,0.153,-0.023,-13.068,4.513,23.721,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Clean,True,6.45,-0.89,-12.125,57.538,0.902,0.153,-0.023,-13.068,4.513,23.721,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Fossil,True,4.76,-0.86,-15.302,42.462,-0.902,3.237,-0.333,-9.328,95.472,680.042,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Total generation,True,11.21,-1.75,-13.503,100.0,0.0,3.391,-0.355,-9.477,100.014,302.498,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Demand,True,14.63,0.05,0.343,130.508,18.008,,,,,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Hard coal,True,1.55,1.04,203.922,13.827,9.892,1.49,1.0,204.082,43.946,961.29,Europe,Europe,True,False,False,False,False
Croatia,HRV,2000,Country or economy,Thermal,True,4.76,-0.87,-15.453,42.462,-0.979,3.237,-0.335,-9.378,95.472,680.042,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Hydro,False,7.18,0.73,11.318,56.314,-1.224,0.171,0.018,11.765,4.376,23.816,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Bioenergy,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Lignite,False,0.01,0.01,,0.078,0.078,0.01,0.01,,0.256,1000.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Gas,False,1.83,0.26,16.561,14.353,0.348,0.778,0.11,16.467,19.909,425.137,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Other fossil,False,2.1,0.46,28.049,16.471,1.841,1.382,0.303,28.082,35.365,658.095,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Net imports,False,2.52,-0.9,-26.316,19.765,-10.743,0.0,0.0,,0.0,0.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Coal,True,1.64,0.09,5.806,12.863,-0.964,1.577,0.087,5.839,40.355,961.585,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,"Hydro, bioenergy and other renewables",True,7.18,0.73,11.318,56.314,-1.224,0.171,0.018,11.765,4.376,23.816,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Renewables,True,7.18,0.73,11.318,56.314,-1.224,0.171,0.018,11.765,4.376,23.816,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Clean,True,7.18,0.73,11.318,56.314,-1.224,0.171,0.018,11.765,4.376,23.816,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Fossil,True,5.57,0.81,17.017,43.686,1.224,3.737,0.5,15.446,95.628,670.916,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Total generation,True,12.75,1.54,13.738,100.0,0.0,3.908,0.517,15.246,100.004,306.51,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Demand,True,15.27,0.64,4.375,119.765,-10.743,,,,,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Hard coal,True,1.63,0.08,5.161,12.784,-1.043,1.567,0.077,5.168,40.099,961.35,Europe,Europe,True,False,False,False,False
Croatia,HRV,2001,Country or economy,Thermal,True,5.57,0.81,17.017,43.686,1.224,3.737,0.5,15.446,95.628,670.916,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Hydro,False,5.85,-1.33,-18.524,46.099,-10.215,0.139,-0.032,-18.713,2.963,23.761,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Bioenergy,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Lignite,False,0.01,0.0,0.0,0.079,0.001,0.01,0.0,0.0,0.213,1000.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Gas,False,2.53,0.7,38.251,19.937,5.584,1.076,0.298,38.303,22.934,425.296,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Other fossil,False,2.2,0.1,4.762,17.336,0.865,1.448,0.066,4.776,30.863,658.182,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Net imports,False,3.04,0.52,20.635,23.956,4.191,0.0,0.0,,0.0,0.0,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Coal,True,2.11,0.47,28.659,16.627,3.764,2.029,0.452,28.662,43.247,961.611,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,"Hydro, bioenergy and other renewables",True,5.85,-1.33,-18.524,46.099,-10.215,0.139,-0.032,-18.713,2.963,23.761,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Renewables,True,5.85,-1.33,-18.524,46.099,-10.215,0.139,-0.032,-18.713,2.963,23.761,Europe,Europe,True,False,False,False,False
Croatia,HRV,2002,Country or economy,Clean,True,5.85,-1.33,-18.524,46.099,-10.215,0.139,-0.032,-18.713,2.963,23.761,Europe,Europe,True,False,False,False,False
