code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_income,comp_emp,surplus_mixed,taxes_prod_imp_net,taxes_prod_imp,subsidies,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl,gdp_real,cons_hh_real,cons_gov_real,inv_real,capform_real,exports_real,imports_real,gdp_output_real,va_total_real,va_agri_real,va_ind_real,va_mfg_real,va_constr_real,va_trade_real,va_ict_real,va_fin_real,va_realest_real,va_prof_real,va_public_real,va_other_real,va_services_real,taxes_prod_real,chainlink_disc_real
DEU,2006-07-01,609598,342456,111973,119738,124045,238195,207002,609598,550014,4443,140417,124819,21036,90496,26150,28112,61442,59679,95649,22590,384118,59653,,607500,299605,252398,55497,63961,8464,80.3158,83.4749,80.6425,78.8852,77.2031,92.0188,97.7418,80.3158,80.5098,77.6287,86.9604,84.8104,54.4511,78.1796,120.444,92.2158,82.6719,77.8242,72.2472,73.0541,80.1705,78.3196,,759002,410250,138851,151788,160674,258855,211784,759002,683164,5723.4,161472,147174,38632.8,115754,21711.3,30485,74320.3,76684.4,132391,30922.3,479126,76166.1,-273.5
DEU,2006-10-01,621425,346987,112507,123410,122149,252342,212655,621425,558619,4490,141537,126277,21624,93579,26335,27586,63005,61071,96387,23005,390968,62711,,620544,300295,263361,56888,66030,9142,80.6909,83.714,80.7922,79.1256,77.3217,92.2179,97.3411,80.6909,80.6892,77.4966,86.6928,84.4979,55.1069,78.5191,119.563,89.8102,83.4838,78.2649,72.9695,73.5144,80.4685,80.2018,,770130,414491,139255,155967,157975,273637,218464,770130,692309,5793.8,163263,149444,39240.1,119180,22026.1,30715.9,75469.7,78031.1,132092,31293.2,485865,78191.5,-398
DEU,2007-01-01,628103,344551,113350,125444,133800,251145,214644,628103,560953,4445,143802,128401,21584,92149,27791,26826,63537,61821,96235,22763,391122,67249,,630590,302648,265223,62719,71443,8724,81.4592,84.3361,80.7315,80.3562,78.8427,92.4792,97.2673,81.4592,80.7889,75.5644,87.6285,85.6011,55.9032,78.9129,114.556,87.8288,84.2702,78.8384,72.3972,73.4605,80.2541,87.1766,,771065,408545,140404,156110,169705,271569,220674,771065,694344,5882.4,164104,149999,38609.6,116773,24259.8,30543.5,75396.8,78414.8,132926,30986.7,487355,77141.1,-224.7
DEU,2007-04-01,633266,348692,113847,124551,129130,258044,216364,633266,567977,4442,146709,130333,20979,94188,27089,26915,64165,63270,97390,22830,395847,65372,,631377,304810,264607,61960,69332,7372,81.5952,84.7601,80.7979,80.5154,78.4478,92.6816,97.5568,81.5952,80.9869,76.643,87.9323,85.9821,56.8061,79.2337,113.609,86.843,84.8312,79.0129,72.5274,73.2816,80.3709,86.9258,,776107,411387,140904,154692,164606,278420,221783,776107,701319,5795.7,166843,151582,36930.9,118874,23844,30992.7,75638.4,80075.5,134280,31153.8,492525,75204.4,-113.8
DEU,2007-07-01,638967,349846,114162,125168,132535,262890,220528,638967,572536,5775,148337,131717,21356,94606,27314,26445,64652,63703,97313,23035,397068,66369,,636360,306927,267383,62050,70474,8424,81.8894,85.113,81.0325,80.6455,78.5048,92.6147,97.2971,81.8894,81.233,100.471,87.9083,85.8719,57.6757,79.2602,112.176,85.6191,85.3905,78.9694,72.6659,73.8349,80.3769,87.6895,,780280,411037,140884,155208,168824,283853,226654,780280,704807,5747.9,168741,153388,37027.7,119361,24349.3,30886.8,75713.3,80668,133918,31198,494008,75686.4,-48.5
DEU,2007-10-01,645317,352291,115593,127956,133837,265364,221987,645317,577614,6238,149917,133063,22012,95972,27096,25734,65481,64615,97449,23100,399447,67484,,643893,309621,271996,62276,71172,8896,82.0722,85.8173,81.3929,80.8779,78.1994,92.6491,97.9282,82.0722,81.2743,108.729,87.9489,85.9612,58.3563,79.2097,109.791,84.2713,85.6842,78.9836,72.939,73.6084,80.2777,89.3074,,786279,410513,142018,158209,171148,286418,226683,786279,710697,5737.2,170459,154794,37720,121162,24679.6,30537.1,76421.3,81808.1,133603,31382.3,497581,75563.7,3.7
DEU,2008-01-01,650597,354876,116946,130328,136546,269279,227155,650597,582479,6830,149093,130892,22828,97284,27290,25089,65965,65079,99346,23675,403728,68013,,647556,313981,270097,63478,72181,8703,82.2933,86.2175,80.951,81.2869,79.5552,93.2634,99.4816,82.2933,81.5409,103.631,88.2672,85.3674,59.1488,80.6714,108.778,82.6041,86.4235,79.6207,72.2147,74.0948,80.5221,88.7869,,790583,411606,144465,160331,171637,288730,228339,790583,714340,6590.7,168911,153328,38594.2,120593,25087.7,30372.6,76327.6,81736.3,137570,31952.3,501388,76602.5,-115.6
DEU,2008-04-01,648692,355337,119256,128555,132174,268952,226896,648692,581802,5366,149938,130648,21712,96644,26883,24133,67368,65583,100283,23892,404786,67021,,655477,316870,275501,63106,71073,7967,82.3694,86.6701,81.0189,81.6819,79.5816,93.5987,100.498,82.3694,81.6232,82.5589,89.117,86.2331,59.7865,80.9804,107.239,79.6753,86.9802,79.7295,72.6795,74.4933,80.5991,88.9064,,787540,409988,147195,157385,166086,287346,225772,787540,712790,6499.6,168248,151506,36315.9,119342,25068.3,30289.2,77452.1,82256.9,137980,32072.7,502221,75383.8,-121.5
DEU,2008-07-01,646972,357769,118744,129202,137329,267969,234674,646972,578979,4858,147165,128681,21681,97272,27041,23829,67354,65440,100416,23923,405275,68158,,647895,318966,265446,63483,72036,8553,82.5978,87.2075,81.1267,82.0834,80.6547,94.0518,102.019,82.5978,81.7964,74.4407,89.1478,86.3374,60.5393,81.7034,107.122,79.2678,87.5364,80.2651,72.5194,74.7444,80.8825,89.7466,,783280,410250,146368,157403,170268,284916,230031,783280,707830,6526,165080,149044,35813.1,119055,25243.2,30061.4,76944,81529.8,138468,32006.4,501067,75944.9,-128
DEU,2008-10-01,639472,354118,120271,127578,134141,251454,220462,639472,570264,4620,137837,119531,21795,94766,27326,25087,66948,66381,101441,24063,406012,69258,,638353,321898,252773,63682,72760,9078,82.9103,86.8078,81.485,82.2543,79.8108,93.4814,99.1599,82.9103,82.0566,71.0682,88.9987,85.7527,60.8641,80.7175,107.342,83.7562,87.549,81.2851,73.2014,75.4366,81.3239,90.5365,,771282,407933,147599,155102,168074,268988,222330,771282,694964,6500.8,154875,139390,35809.3,117404,25456.9,29952.4,76469.2,81664.4,138578,31898.3,499253,76497.3,-60.7
DEU,2009-01-01,615500,354704,123014,117117,116624,218504,197275,615500,548284,4385,122779,104575,22245,95191,25730,26342,65002,60197,103071,23342,398875,67287,,614331,319081,233136,62114,71492,9378,83.7409,86.249,82.2612,82.1827,80.4517,92.0015,94.5059,83.7409,83.1403,69.5028,90.9326,89.9349,61.8069,84.4944,106.179,90.801,83.8442,80.9737,74.1166,75.3364,82.1845,89.0496,,735006,411256,149541,142508,144962,237500,208744,735006,659468,6309.1,135022,116278,35991.1,112660,24232.6,29010.7,77527.1,74341.4,139066,30983.7,485341,75561.3,-1.1
DEU,2009-04-01,618510,357146,124346,117350,108220,213991,185122,618510,551628,4228,122937,105270,22286,94882,25824,27620,65725,60065,104402,23659,402177,66953,,616904,318093,237096,61715,72545,10830,83.9419,86.5209,82.5996,82.1446,81.3674,90.8371,93.4642,83.9419,83.4708,67.0483,90.917,89.7921,62.0879,84.4169,104.769,97.5913,83.6978,81.475,74.4668,75.9202,82.6564,88.1371,,736831,412786,150541,142858,133002,235577,198067,736831,660863,6305.9,135219,117238,35894.3,112397,24648.5,28301.7,78526.6,73722,140199,31163,486565,75964.6,24
DEU,2009-07-01,624940,356780,126015,117446,111887,221113,190839,624940,557616,4038,127591,109197,22266,94713,26067,28289,65826,59700,105406,23720,403721,67340,,626253,320108,245592,60553,72807,12254,84.2775,86.7169,83.0928,82.2541,81.1396,90.9671,93.1143,84.2775,83.8362,63.8944,91.7118,90.7658,62.0923,84.5677,104.421,100.651,83.5782,81.837,74.7549,76.1218,82.9693,88.2696,,741526,411431,151656,142784,137894,243069,204951,741526,665126,6319.8,139122,120306,35859.5,111997,24963.3,28105.9,78759.8,72949.9,141002,31160.6,486591,76289,-7.4
DEU,2009-10-01,632835,358547,125415,116961,111041,228579,190669,632835,564330,4069,130797,112341,22352,95382,26247,28465,66875,60657,105544,23942,407112,68583,,636482,321499,252465,62518,73975,11457,84.6968,87.0539,82.7917,82.7576,83.4649,91.399,93.8596,84.6968,84.2273,64.726,92.8336,92.179,62.5886,84.7675,103.34,99.2493,84.5525,82.7618,74.3959,76.8162,83.1253,88.9786,,747177,411868,151483,141330,133039,250089,203143,747177,670008,6286.5,140894,121873,35712.6,112522,25398.6,28680.3,79092.9,73291.1,141868,31167.9,489757,77078.1,36.6
DEU,2010-01-01,636738,357793,127791,118220,120676,236547,206080,636738,572142,4287,139949,120387,22725,90925,25500,28815,65922,62538,107771,23710,405181,64585,,636274,324787,252551,58936,69181,10245,84.6087,87.4183,83.397,82.8283,81.9632,91.8522,95.1406,84.6087,84.0611,69.3734,90.3882,88.9893,63.0712,84.7427,104.722,97.1026,84.9899,83.0101,75.6279,77.1544,83.5691,89.4299,,752568,409289,153232,142729,147232,257530,216606,752568,680626,6179.6,154831,135283,36030.7,107295,24350.2,29674.8,77564.5,75337.8,142502,30730.6,484846,72218.6,-31.7
DEU,2010-04-01,647928,363476,126892,126614,127138,257197,226707,647928,579354,4538,143929,124684,24297,93122,25131,28500,65577,63106,107538,23616,406590,68642,,648635,327447,257849,63339,72967,9628,84.275,87.9612,83.5229,83.2435,80.1179,93.2933,97.6788,84.275,83.7569,73.3533,89.8727,88.5158,62.9031,84.9296,102.976,94.038,85.0383,82.9241,75.5228,77.0146,83.2842,88.8657,,768826,413223,151925,152101,158689,275686,232094,768826,691709,6186.5,160148,140861,38626.1,109646,24404.6,30306.9,77114.7,76100.9,142391,30664.3,488196,77242.4,14.4
DEU,2010-07-01,658892,366333,128498,127836,129525,263937,229257,658892,589249,5471,147416,127748,23727,95316,25453,29024,66422,64185,108463,23772,412635,69787,,660267,330830,265106,64331,74050,9719,84.8756,88.2232,83.5961,83.3307,82.6178,94.2157,99.0264,84.8756,84.365,88.5332,90.6716,89.1632,63.0435,85.5069,103.13,94.398,85.5794,83.3198,75.712,77.5421,83.677,89.5551,,776303,415234,153713,153408,156776,280141,231511,776303,698452,6179.6,162582,143274,37635.9,111472,24680.6,30746.4,77614.5,77034.5,143257,30656.9,493128,77926.3,9
DEU,2010-10-01,665843,369897,128840,126389,131650,269385,233718,665843,595014,5998,152414,132425,23087,95309,25644,28926,66814,64941,108141,23740,413515,71040,,670084,334039,270554,65491,75128,9637,85.227,88.6522,83.6095,83.3377,84.0537,94.3197,99.7221,85.227,84.6923,94.9276,91.1464,89.7348,63.8156,86.1578,102.883,93.2715,86.0844,83.7545,75.6036,77.5995,83.8567,90.0587,,781259,417245,154097,151659,156626,285608,234369,781259,702560,6318.5,167219,147574,36177.7,110621,24925.4,31012.7,77614.5,77537.3,143037,30593,493121,78881.9,20.2
DEU,2011-01-01,678752,371678,129669,134320,144330,280076,247039,678752,605274,6370,152398,134678,24369,96677,27359,29338,69560,64412,110625,24166,422137,73440,,680111,338708,273506,67897,77832,9935,85.3314,89.2942,84.2341,84.1999,84.1024,95.6969,102.752,85.3314,84.4753,99.1332,90.4037,88.11,63.6198,85.1238,100.981,91.308,86.2643,83.822,76.5483,78.2925,83.7496,92.8155,,795430,416240,153939,159525,171612,292670,240423,795430,716510,6425.7,168575,152852,38304.1,113572,27093.1,32130.8,80635.9,76843.8,144517,30866.3,504047,79124.7,4.4
DEU,2011-04-01,682517,375312,130781,136342,146403,284216,254238,682517,608594,6692,153479,136641,24691,96848,27710,29451,69845,64487,111143,24248,423732,73880,,683801,342632,272461,68708,78448,9740,85.543,89.7806,84.6078,84.6854,84.3066,95.7969,103.253,85.543,84.7828,103.89,90.6885,88.625,64.1366,85.2181,100.988,89.5145,86.8509,84.2049,76.9738,79.2773,83.9789,92.4296,,797864,418032,154573,160998,173656,296686,246228,797864,717827,6441.4,169238,154179,38497.5,113647,27439,32900.8,80419.4,76583.4,144391,30586.3,504570,79931.1,2.5
DEU,2011-07-01,689494,377346,130939,138556,147127,288015,253924,689494,615667,6309,157056,139934,24682,98608,27809,30043,70561,65016,111391,24192,427620,73836,,690095,344695,276669,68731,78576,9845,85.9585,89.9286,84.5838,84.9914,85.248,96.0287,103.077,85.9585,85.1978,97.289,91.6197,89.4989,65.2407,85.8132,100.862,90.5371,87.0739,84.5982,76.9777,79.1898,84.2616,92.8839,,802125,419606,154804,163024,172587,299926,246344,802125,722633,6484.8,171422,156353,37832.2,114910,27571.2,33183.1,81035.8,76852.7,144706,30549.4,507491,79492.8,-1.5
DEU,2011-10-01,692280,380246,132032,138397,145893,286960,252674,692280,618291,6029,156888,139440,25884,98954,28095,29987,71055,65615,111535,24249,429490,74166,,692903,347429,276563,68911,79022,10111,86.3339,90.3749,84.7949,85.2985,86.1995,96.1639,103.575,86.3339,85.5609,93.2791,91.6845,89.4665,65.8918,85.9179,100.302,99.912,86.8355,84.6949,76.7349,79.4273,84.7616,93.3917,,801864,420743,155708,162250,169250,298407,243952,801864,722633,6463.4,171117,155857,39282.6,115173,28010.4,30013.4,81827.1,77472.2,145351,30529.8,506703,79413.9,3.5
DEU,2012-01-01,695188,384015,132912,139510,138525,296051,256692,695188,619690,6026,159109,140294,26256,96840,28504,30100,68782,66364,113186,24523,428299,75121,,699657,351955,277766,69936,79983,10047,86.4528,90.8412,85.2942,85.9162,85.4598,97.3147,105.251,86.4528,85.6007,92.4815,92.7182,91.6236,67.4648,82.4555,100.12,96.7668,87.1194,85.4365,78.0992,80.1332,84.3535,94.1241,,804124,422732,155828,162379,162094,304220,243887,804124,723931,6515.9,171605,153120,38918.1,117445,28469.9,31105.7,78951.4,77676.4,144926,30602.8,507743,79810.6,-0.7
DEU,2012-04-01,697956,385156,134449,140404,135710,299670,257313,697956,623504,6117,159763,140388,26219,97475,28526,30617,68867,66872,114536,24512,431405,74168,,695501,356653,269923,68925,79204,10279,86.6752,90.9137,85.9624,86.2906,85.1106,97.7023,105.216,86.6752,85.9527,94.7007,92.8281,91.5607,67.6656,82.8287,99.8834,98.0748,87.1811,85.7931,78.774,80.4588,84.7838,93.5776,,805254,423650,156404,162711,159451,306718,244558,805254,725403,6459.3,172106,153328,38747.9,117683,28559.3,31218,78993,77945.7,145398,30465.3,508830,79258.3,-5.6
DEU,2012-07-01,704039,387864,135124,140537,134667,303702,257684,704039,628754,6542,161448,141808,26240,98040,29038,30804,69257,67361,115402,24622,434524,74919,,700960,358739,272214,70007,80262,10255,87.3081,91.2703,85.9607,86.6568,86.3546,97.8646,104.992,87.3081,86.5193,101.269,93.593,92.1506,68.4647,83.3265,100.744,97.6302,87.5548,86.3309,79.0785,81.1472,85.1919,94.1606,,806385,424962,157193,162177,155947,310329,245433,806385,726721,6460,172500,153887,38326.3,117658,28823.6,31551.7,79101.3,78026.5,145934,30342.4,510053,79565.1,-5.5
DEU,2012-10-01,704832,388601,136385,139792,137064,298466,256067,704832,628444,6828,158722,139325,26095,98293,29320,30434,69703,67883,116457,24709,436799,76005,,703161,361461,271188,70512,80666,10154,87.6521,91.8691,86.5829,86.8581,86.3659,97.8048,105.158,87.6521,86.8285,106.36,93.7047,92.223,69.1612,83.9968,100.744,94.0287,87.8504,86.98,79.6296,82.0317,85.4819,94.971,,804124,422994,157520,160943,158702,305165,243507,804124,723776,6419.7,169385,151074,37730.7,117020,29103.5,32366.7,79342.8,78044.4,146248,30121.3,510984,80029.7,5
DEU,2013-01-01,706963,389480,138868,135053,137309,296523,255907,706963,629742,6835,157008,140157,26018,98977,29747,29784,71004,69562,116509,24298,439881,76531,,702765,362817,269678,70270,81092,10822,88.383,92.3872,87.4229,87.0659,87.8018,97.5537,104.872,88.383,87.3281,109.053,93.5555,92.7466,70.2371,85.0744,99.851,90.5685,87.6994,88.0251,81.4135,82.8119,86.1208,97.6698,,799886,421574,158846,155116,156385,303959,244018,799886,721122,6267.6,167823,151118,37043.1,116342,29791.4,32885.6,80962.9,79025.2,143108,29341.2,510772,78356.9,-12
DEU,2013-04-01,716474,392886,139364,140709,143237,296906,256823,716474,637519,6766,158822,141579,26932,99969,30132,29795,71815,70358,118335,24595,444999,78051,,716256,366245,278006,72005,82962,10957,88.4377,92.3523,87.9267,87.3529,86.3246,97.3877,103.552,88.4377,87.541,107.67,93.7861,92.7265,70.9487,85.0858,99.4183,88.2851,88.1841,88.3101,82.0666,83.9085,86.3046,97.0352,,810145,425421,158500,161081,165928,304870,248014,810145,728252,6284,169345,152684,37959.8,117492,30308.3,33748.6,81437.6,79671.5,144194,29311.7,515615,80435.8,6.2
DEU,2013-07-01,723373,395970,141576,142108,144225,300686,259748,723373,644058,6219,159676,142635,27461,100923,30368,29812,72271,72803,119687,24838,450702,78651,,723323,369746,280485,73092,83851,10759,88.9267,92.7152,88.5809,88.1408,86.9495,96.964,103.106,88.9267,87.9522,99.1155,93.9033,93.0577,71.2032,85.2897,99.5587,87.4706,88.4634,90.4011,82.8143,84.9154,86.9357,97.6108,,813449,427082,159827,161228,165872,310101,251923,813449,732282,6274.5,170043,153276,38567.1,118330,30502.6,34082.3,81695.9,80533.3,144524,29250.3,518432,80576.1,-0.1
DEU,2013-10-01,727304,394990,142167,145443,143690,305807,259975,727304,649300,6756,161050,144538,27820,101259,30638,29981,72505,73786,120634,24871,453674,77379,,724136,372632,279649,71855,82376,10521,89.2573,93.1532,88.9186,88.541,87.4374,96.9276,103.148,89.2573,88.2664,106.659,93.3453,92.5999,71.439,85.6098,100.099,90.2604,88.4883,90.7617,83.3062,85.3006,87.4606,98.3995,,814840,424022,159884,164266,164335,315500,252040,814840,735614,6334.2,172531,156089,38942.3,118280,30607.6,33216.1,81937.4,81296.4,144808,29156.9,518718,78637.6,-18.1
DEU,2014-01-01,740276,398014,143796,148431,152383,305403,260163,740276,660870,7382,165393,149455,28295,105118,30886,29796,72602,74042,122147,25209,459800,78563,,737341,378244,286342,72755,83503,10748,89.883,93.5745,89.5498,88.7045,88.6814,96.9317,103.083,89.883,88.8423,106.905,93.1584,92.517,71.6501,88.1872,98.5203,92.1675,88.8075,90.8259,83.8769,86.0916,88.3287,99.4854,,823599,425344,160577,167332,171832,315070,252382,823599,743868,6905.2,177540,161543,39490.5,119199,31349.9,32328.1,81752.1,81520.8,145626,29281.6,520556,78969.4,-10.4
DEU,2014-04-01,744468,399125,145148,147221,152405,308032,261462,744468,662388,7397,165135,149297,27888,104918,31284,29735,73026,74469,123290,25246,461968,80860,,741144,381229,286087,73828,85321,11493,90.3348,93.4515,89.9395,88.9602,89.3373,96.8738,101.936,90.3348,89.363,104.888,93.5887,93.0638,72.392,88.5208,99.1506,93.5855,89.2534,91.0988,84.7076,86.5885,88.8987,99.6084,,824121,427093,161384,165491,170595,317972,256496,824121,741233,7052.3,176448,160424,38523.6,118524,31552,31773.1,81818.7,81745.3,145548,29156.3,519656,81177.9,-6.7
DEU,2014-07-01,749485,403225,146748,147568,148268,314004,263401,749485,667925,6542,166499,150874,27967,106464,31643,30131,73756,75436,124111,25376,466917,80919,,749862,384588,290642,74632,86329,11697,90.5234,93.6827,90.2109,89.319,89.2255,97.0321,102.019,90.5234,89.5389,92.345,93.7624,93.4047,72.8605,88.8782,98.5048,94.7456,89.4445,91.2596,85.2164,87.0636,89.232,99.7888,,827946,430416,162672,165215,166172,323608,258187,827946,745961,7084.3,177575,161527,38384.3,119786,32123.3,31802,82460.1,82660.9,145642,29146.5,523262,81090.3,-5.8
DEU,2014-10-01,758702,406249,147831,149293,149533,320842,266845,758702,675538,6004,169226,152997,28117,108132,31684,30556,74495,76407,125407,25510,472191,82072,,756123,387810,292980,75333,87310,11977,90.8732,93.9273,90.2473,89.6339,89.2021,97.2288,101.518,90.8732,89.8963,84.586,94.0747,93.58,73.4141,89.2183,98.716,94.7156,90.2131,91.816,85.6802,87.6268,89.6953,100.246,,834902,432514,163807,166559,167634,329987,262855,834902,751464,7098.1,179885,163493,38299.2,121199,32096.1,32260.8,82576.7,83217.5,146366,29112.1,526439,81870.2,-6.8
DEU,2015-01-01,761470,405796,148500,149720,150407,323514,268164,761470,677901,5402,168709,152818,28298,109881,31135,31069,75153,76651,125669,25934,475492,82152,,758815,391296,292108,75411,87584,12173,91.3975,93.4189,90.2611,90.0545,90.2511,97.5497,100.248,91.3975,90.5587,88.5603,95.1244,95.1994,75.0654,90.6871,98.2096,95.4375,90.7172,91.9481,85.3406,88.3747,90.0935,99.21,,833141,434383,164523,166255,166654,331640,267500,833141,748577,6099.8,177356,160524,37697.8,121165,31702.6,32554.3,82843.2,83363.3,147256,29345.5,527776,82806.2,-8.6
DEU,2015-04-01,770621,412120,150468,150621,146346,331296,271583,770621,686831,5434,171648,155948,28166,110675,31852,31423,75809,78228,127516,26080,481583,81816,,766369,397240,294013,75116,87016,11900,91.9203,94.4186,90.926,90.2964,90.365,98.1679,101.372,91.9203,91.1383,88.756,95.6137,95.87,75.5447,91.22,98.7166,95.8354,91.1333,92.6033,86.217,88.8647,90.7088,99.5205,,838358,436482,165484,166807,161950,337479,267908,838358,753614,6122.4,179522,162666,37283.9,121328,32266.1,32788.5,83184.7,84476.5,147901,29348,530911,82210.2,-8.6
