code,quarter,status,informal_rate
PSE,2022-Q3,EES,50.641
PSE,2022-Q3,SLF,61.867
PSE,2022-Q3,TOTAL,53.263
PSE,2022-Q4,EES,52.148
PSE,2022-Q4,SLF,63.381
PSE,2022-Q4,TOTAL,54.762
PSE,2023-Q1,EES,51.042
PSE,2023-Q1,SLF,62.096
PSE,2023-Q1,TOTAL,53.852
PSE,2023-Q2,EES,49.066
PSE,2023-Q2,SLF,62.256
PSE,2023-Q2,TOTAL,52.397
PSE,2023-Q3,EES,49.625
PSE,2023-Q3,SLF,62.297
PSE,2023-Q3,TOTAL,53.042
PSE,2023-Q4,EES,40.83
PSE,2023-Q4,SLF,57.564
PSE,2023-Q4,TOTAL,46.074
PSE,2024-Q1,EES,41.96
PSE,2024-Q1,SLF,55.064
PSE,2024-Q1,TOTAL,46.29
PSE,2024-Q2,EES,41.692
PSE,2024-Q2,SLF,55.994
PSE,2024-Q2,TOTAL,46.725
PSE,2024-Q3,EES,45.115
PSE,2024-Q3,SLF,60.464
PSE,2024-Q3,TOTAL,50.547
PSE,2024-Q4,EES,45.794
PSE,2024-Q4,SLF,58.157
PSE,2024-Q4,TOTAL,50.021
PSE,2025-Q1,EES,44.571
PSE,2025-Q1,SLF,52.091
PSE,2025-Q1,TOTAL,47.18
PSE,2025-Q2,EES,44.418
PSE,2025-Q2,SLF,55.221
PSE,2025-Q2,TOTAL,48.223
PSE,2025-Q3,EES,46.007
PSE,2025-Q3,SLF,58.882
PSE,2025-Q3,TOTAL,50.356
PSE,2025-Q4,EES,46.823
PSE,2025-Q4,SLF,54.529
PSE,2025-Q4,TOTAL,49.339
RUS,2010-Q1,EES,8.791
RUS,2010-Q1,SLF,90.481
RUS,2010-Q1,TOTAL,13.994
RUS,2010-Q2,EES,8.953
RUS,2010-Q2,SLF,92.237
RUS,2010-Q2,TOTAL,14.839
RUS,2010-Q3,EES,9.623
RUS,2010-Q3,SLF,94.357
RUS,2010-Q3,TOTAL,16.197
RUS,2010-Q4,EES,8.679
RUS,2010-Q4,SLF,92.019
RUS,2010-Q4,TOTAL,14.022
RUS,2011-Q1,EES,10.027
RUS,2011-Q1,SLF,94.221
RUS,2011-Q1,TOTAL,15.843
RUS,2011-Q2,EES,10.665
RUS,2011-Q2,SLF,94.094
RUS,2011-Q2,TOTAL,16.665
RUS,2011-Q3,EES,10.992
RUS,2011-Q3,SLF,95.594
RUS,2011-Q3,TOTAL,17.631
RUS,2011-Q4,EES,10.142
RUS,2011-Q4,SLF,94.347
RUS,2011-Q4,TOTAL,15.762
RUS,2012-Q1,EES,11.0
RUS,2012-Q1,SLF,93.899
RUS,2012-Q1,TOTAL,16.524
RUS,2012-Q2,EES,11.422
RUS,2012-Q2,SLF,94.895
RUS,2012-Q2,TOTAL,17.28
RUS,2012-Q3,EES,12.409
RUS,2012-Q3,SLF,95.993
RUS,2012-Q3,TOTAL,18.757
RUS,2012-Q4,EES,11.293
RUS,2012-Q4,SLF,95.534
RUS,2012-Q4,TOTAL,16.878
RUS,2013-Q1,EES,11.566
RUS,2013-Q1,SLF,95.778
RUS,2013-Q1,TOTAL,17.237
RUS,2013-Q2,EES,11.997
RUS,2013-Q2,SLF,95.571
RUS,2013-Q2,TOTAL,18.198
RUS,2013-Q3,EES,12.424
RUS,2013-Q3,SLF,96.159
RUS,2013-Q3,TOTAL,19.159
RUS,2013-Q4,EES,12.224
RUS,2013-Q4,SLF,95.894
RUS,2013-Q4,TOTAL,18.286
RUS,2014-Q1,EES,12.211
RUS,2014-Q1,SLF,95.805
RUS,2014-Q1,TOTAL,18.044
RUS,2014-Q2,EES,12.503
RUS,2014-Q2,SLF,96.0
RUS,2014-Q2,TOTAL,18.854
RUS,2014-Q3,EES,12.395
RUS,2014-Q3,SLF,96.164
RUS,2014-Q3,TOTAL,18.967
RUS,2014-Q4,EES,12.563
RUS,2014-Q4,SLF,96.383
RUS,2014-Q4,TOTAL,18.204
RUS,2015-Q1,EES,12.391
RUS,2015-Q1,SLF,96.709
RUS,2015-Q1,TOTAL,18.166
RUS,2015-Q2,EES,13.162
RUS,2015-Q2,SLF,96.726
RUS,2015-Q2,TOTAL,19.376
RUS,2015-Q3,EES,13.109
RUS,2015-Q3,SLF,97.399
RUS,2015-Q3,TOTAL,19.672
RUS,2015-Q4,EES,12.613
RUS,2015-Q4,SLF,96.492
RUS,2015-Q4,TOTAL,18.489
RUS,2016-Q1,EES,12.522
RUS,2016-Q1,SLF,96.526
RUS,2016-Q1,TOTAL,18.546
RUS,2016-Q2,EES,13.037
RUS,2016-Q2,SLF,96.554
RUS,2016-Q2,TOTAL,19.537
RUS,2016-Q3,EES,13.335
RUS,2016-Q3,SLF,96.398
RUS,2016-Q3,TOTAL,20.01
RUS,2016-Q4,EES,13.056
RUS,2016-Q4,SLF,96.77
RUS,2016-Q4,TOTAL,19.074
RUS,2017-Q1,EES,12.711
RUS,2017-Q1,SLF,95.948
RUS,2017-Q1,TOTAL,17.834
RUS,2017-Q2,EES,13.131
RUS,2017-Q2,SLF,96.043
RUS,2017-Q2,TOTAL,18.675
RUS,2017-Q3,EES,13.592
RUS,2017-Q3,SLF,96.726
RUS,2017-Q3,TOTAL,19.519
RUS,2017-Q4,EES,12.976
RUS,2017-Q4,SLF,96.314
RUS,2017-Q4,TOTAL,18.65
RUS,2018-Q1,EES,12.69
RUS,2018-Q1,SLF,97.046
RUS,2018-Q1,TOTAL,18.407
RUS,2018-Q2,EES,13.26
RUS,2018-Q2,SLF,97.276
RUS,2018-Q2,TOTAL,19.153
RUS,2018-Q3,EES,13.682
RUS,2018-Q3,SLF,96.974
RUS,2018-Q3,TOTAL,19.589
RUS,2018-Q4,EES,13.166
RUS,2018-Q4,SLF,97.039
RUS,2018-Q4,TOTAL,18.803
RUS,2019-Q1,EES,12.838
RUS,2019-Q1,SLF,97.038
RUS,2019-Q1,TOTAL,18.358
RUS,2019-Q2,EES,14.071
RUS,2019-Q2,SLF,96.289
RUS,2019-Q2,TOTAL,19.827
RUS,2019-Q3,EES,14.029
RUS,2019-Q3,SLF,96.303
RUS,2019-Q3,TOTAL,19.635
RUS,2019-Q4,EES,13.749
RUS,2019-Q4,SLF,96.202
RUS,2019-Q4,TOTAL,19.285
RUS,2020-Q1,EES,13.438
RUS,2020-Q1,SLF,96.422
RUS,2020-Q1,TOTAL,18.746
RUS,2020-Q2,EES,12.163
RUS,2020-Q2,SLF,94.91
RUS,2020-Q2,TOTAL,17.922
RUS,2020-Q3,EES,13.423
RUS,2020-Q3,SLF,95.915
RUS,2020-Q3,TOTAL,19.317
RUS,2020-Q4,EES,13.424
RUS,2020-Q4,SLF,96.175
RUS,2020-Q4,TOTAL,19.013
RUS,2021-Q1,EES,13.42
RUS,2021-Q1,SLF,96.459
RUS,2021-Q1,TOTAL,18.89
RUS,2021-Q2,EES,13.86
RUS,2021-Q2,SLF,96.291
RUS,2021-Q2,TOTAL,19.703
RUS,2021-Q3,EES,13.748
RUS,2021-Q3,SLF,96.171
RUS,2021-Q3,TOTAL,19.285
RUS,2021-Q4,EES,13.334
RUS,2021-Q4,SLF,96.713
RUS,2021-Q4,TOTAL,18.766
RUS,2022-Q1,EES,12.241
RUS,2022-Q1,SLF,96.752
RUS,2022-Q1,TOTAL,17.43
RUS,2022-Q2,EES,11.902
RUS,2022-Q2,SLF,96.129
RUS,2022-Q2,TOTAL,17.568
RUS,2022-Q3,EES,12.079
RUS,2022-Q3,SLF,97.416
RUS,2022-Q3,TOTAL,17.831
RUS,2022-Q4,EES,11.5
RUS,2022-Q4,SLF,97.109
RUS,2022-Q4,TOTAL,17.127
RUS,2023-Q1,EES,11.071
RUS,2023-Q1,SLF,96.667
RUS,2023-Q1,TOTAL,16.4
RUS,2023-Q2,EES,11.211
RUS,2023-Q2,SLF,95.997
RUS,2023-Q2,TOTAL,16.88
RUS,2023-Q3,EES,12.209
RUS,2023-Q3,SLF,96.534
RUS,2023-Q3,TOTAL,18.048
RUS,2023-Q4,EES,11.893
RUS,2023-Q4,SLF,96.576
RUS,2023-Q4,TOTAL,17.396
RUS,2024-Q1,EES,12.54
RUS,2024-Q1,SLF,96.523
RUS,2024-Q1,TOTAL,18.528
RUS,2024-Q2,EES,12.933
RUS,2024-Q2,SLF,96.967
RUS,2024-Q2,TOTAL,19.292
RUS,2024-Q3,EES,13.547
RUS,2024-Q3,SLF,97.419
RUS,2024-Q3,TOTAL,19.992
RUS,2024-Q4,EES,13.216
RUS,2024-Q4,SLF,97.085
RUS,2024-Q4,TOTAL,19.486
RUS,2025-Q1,EES,13.099
RUS,2025-Q1,SLF,97.566
RUS,2025-Q1,TOTAL,19.298
RUS,2025-Q2,EES,12.374
RUS,2025-Q2,SLF,97.362
RUS,2025-Q2,TOTAL,19.08
RUS,2025-Q3,EES,12.786
RUS,2025-Q3,SLF,97.718
RUS,2025-Q3,TOTAL,19.587
RUS,2025-Q4,EES,12.607
RUS,2025-Q4,SLF,97.146
RUS,2025-Q4,TOTAL,18.94
RWA,2017-Q1,EES,85.923
RWA,2017-Q1,SLF,68.655
RWA,2017-Q1,TOTAL,85.104
RWA,2017-Q3,EES,84.412
RWA,2017-Q3,SLF,69.542
RWA,2017-Q3,TOTAL,83.213
RWA,2018-Q1,EES,86.43
RWA,2018-Q1,SLF,83.085
RWA,2018-Q1,TOTAL,84.967
RWA,2018-Q3,EES,84.449
RWA,2018-Q3,SLF,80.326
RWA,2018-Q3,TOTAL,82.672
RWA,2020-Q1,EES,85.114
RWA,2020-Q1,SLF,84.671
RWA,2020-Q1,TOTAL,84.926
RWA,2020-Q3,EES,86.012
RWA,2020-Q3,SLF,84.565
RWA,2020-Q3,TOTAL,85.311
RWA,2020-Q4,EES,86.16
RWA,2020-Q4,SLF,89.234
RWA,2020-Q4,TOTAL,87.372
RWA,2021-Q1,EES,88.663
RWA,2021-Q1,SLF,86.522
RWA,2021-Q1,TOTAL,87.862
RWA,2021-Q2,EES,85.878
RWA,2021-Q2,SLF,90.744
RWA,2021-Q2,TOTAL,87.676
RWA,2021-Q3,EES,87.72
RWA,2021-Q3,SLF,86.176
RWA,2021-Q3,TOTAL,87.078
RWA,2021-Q4,EES,86.294
RWA,2021-Q4,SLF,85.65
RWA,2021-Q4,TOTAL,86.061
RWA,2022-Q1,EES,89.153
RWA,2022-Q1,SLF,85.605
RWA,2022-Q1,TOTAL,87.844
RWA,2022-Q2,EES,85.92
RWA,2022-Q2,SLF,85.203
RWA,2022-Q2,TOTAL,85.639
RWA,2022-Q3,EES,88.569
RWA,2022-Q3,SLF,86.382
RWA,2022-Q3,TOTAL,87.694
RWA,2022-Q4,EES,86.407
RWA,2022-Q4,SLF,84.891
RWA,2022-Q4,TOTAL,85.799
RWA,2023-Q1,EES,87.516
RWA,2023-Q1,SLF,87.664
RWA,2023-Q1,TOTAL,87.579
RWA,2023-Q2,EES,87.81
RWA,2023-Q2,SLF,86.323
RWA,2023-Q2,TOTAL,87.209
RWA,2023-Q3,EES,86.59
RWA,2023-Q3,SLF,86.524
RWA,2023-Q3,TOTAL,86.563
RWA,2023-Q4,EES,85.921
RWA,2023-Q4,SLF,85.615
RWA,2023-Q4,TOTAL,85.794
RWA,2024-Q1,EES,85.472
RWA,2024-Q1,SLF,83.472
RWA,2024-Q1,TOTAL,84.82
RWA,2024-Q2,EES,84.828
RWA,2024-Q2,SLF,83.33
RWA,2024-Q2,TOTAL,84.328
RWA,2024-Q3,EES,85.776
RWA,2024-Q3,SLF,80.496
RWA,2024-Q3,TOTAL,83.892
RWA,2024-Q4,EES,85.497
RWA,2024-Q4,SLF,81.575
RWA,2024-Q4,TOTAL,84.055
RWA,2025-Q1,EES,87.146
RWA,2025-Q1,SLF,86.077
RWA,2025-Q1,TOTAL,90.13
RWA,2025-Q2,EES,86.135
RWA,2025-Q2,SLF,87.832
RWA,2025-Q2,TOTAL,90.086
RWA,2025-Q3,EES,86.84
RWA,2025-Q3,SLF,88.17
RWA,2025-Q3,TOTAL,90.505
RWA,2025-Q4,EES,86.429
RWA,2025-Q4,SLF,85.486
RWA,2025-Q4,TOTAL,89.495
SEN,2016-Q2,EES,83.595
SEN,2016-Q2,SLF,84.454
SEN,2016-Q2,TOTAL,84.185
SEN,2016-Q3,EES,84.66
SEN,2016-Q3,SLF,90.916
SEN,2016-Q3,TOTAL,89.375
SEN,2016-Q4,EES,84.371
SEN,2016-Q4,SLF,87.933
SEN,2016-Q4,TOTAL,86.954
SEN,2017-Q1,EES,86.956
SEN,2017-Q1,SLF,91.075
SEN,2017-Q1,TOTAL,89.639
SEN,2017-Q3,EES,85.424
SEN,2017-Q3,SLF,98.748
SEN,2017-Q3,TOTAL,95.895
SEN,2017-Q4,EES,85.557
SEN,2017-Q4,SLF,96.138
SEN,2017-Q4,TOTAL,93.537
SEN,2019-Q1,EES,85.672
SEN,2019-Q1,SLF,91.369
SEN,2019-Q1,TOTAL,89.23
SEN,2019-Q2,EES,88.496
SEN,2019-Q2,SLF,91.585
SEN,2019-Q2,TOTAL,90.551
SEN,2019-Q3,EES,87.092
SEN,2019-Q3,SLF,92.047
SEN,2019-Q3,TOTAL,90.542
SEN,2019-Q4,EES,86.337
SEN,2019-Q4,SLF,92.59
SEN,2019-Q4,TOTAL,90.33
SEN,2022-Q1,EES,87.999
SEN,2022-Q1,SLF,92.593
SEN,2022-Q1,TOTAL,90.774
SEN,2022-Q2,EES,88.019
SEN,2022-Q2,SLF,88.837
SEN,2022-Q2,TOTAL,88.575
SEN,2022-Q3,EES,90.498
SEN,2022-Q3,SLF,93.23
SEN,2022-Q3,TOTAL,92.213
SEN,2022-Q4,EES,85.02
SEN,2022-Q4,SLF,90.331
SEN,2022-Q4,TOTAL,88.421
SEN,2023-Q1,EES,90.335
SEN,2023-Q1,SLF,95.335
SEN,2023-Q1,TOTAL,93.456
SEN,2023-Q2,EES,88.951
SEN,2023-Q2,SLF,96.378
SEN,2023-Q2,TOTAL,93.81
SEN,2023-Q3,EES,89.48
SEN,2023-Q3,SLF,94.836
SEN,2023-Q3,TOTAL,93.043
SEN,2023-Q4,EES,83.075
SEN,2023-Q4,SLF,94.94
SEN,2023-Q4,TOTAL,90.545
SEN,2024-Q1,EES,87.524
SEN,2024-Q1,SLF,87.875
SEN,2024-Q1,TOTAL,88.407
SEN,2024-Q2,EES,87.497
SEN,2024-Q2,SLF,89.902
SEN,2024-Q2,TOTAL,89.123
SEN,2024-Q3,EES,86.661
SEN,2024-Q3,SLF,91.918
SEN,2024-Q3,TOTAL,90.094
SEN,2024-Q4,EES,82.925
SEN,2024-Q4,SLF,92.651
SEN,2024-Q4,TOTAL,89.372
SEN,2025-Q1,EES,90.262
SEN,2025-Q1,SLF,91.747
SEN,2025-Q1,TOTAL,91.177
SRB,2008-Q2,EES,8.43
SRB,2008-Q2,SLF,55.593
SRB,2008-Q2,TOTAL,25.17
SRB,2008-Q4,EES,9.53
SRB,2008-Q4,SLF,56.04
SRB,2008-Q4,TOTAL,24.479
SRB,2009-Q2,EES,5.046
SRB,2009-Q2,SLF,56.772
SRB,2009-Q2,TOTAL,21.917
SRB,2009-Q4,EES,5.684
SRB,2009-Q4,SLF,55.34
SRB,2009-Q4,TOTAL,21.403
SRB,2010-Q2,EES,5.868
SRB,2010-Q2,SLF,50.666
SRB,2010-Q2,TOTAL,21.279
SRB,2010-Q4,EES,6.686
SRB,2010-Q4,SLF,57.005
SRB,2010-Q4,TOTAL,22.014
SRB,2011-Q2,EES,6.476
SRB,2011-Q2,SLF,57.8
SRB,2011-Q2,TOTAL,21.997
SRB,2011-Q4,EES,5.494
SRB,2011-Q4,SLF,51.095
SRB,2011-Q4,TOTAL,19.163
SRB,2012-Q2,EES,5.172
SRB,2012-Q2,SLF,49.74
SRB,2012-Q2,TOTAL,18.288
SRB,2012-Q4,EES,5.998
SRB,2012-Q4,SLF,49.046
SRB,2012-Q4,TOTAL,19.471
SRB,2013-Q2,EES,5.947
SRB,2013-Q2,SLF,50.093
SRB,2013-Q2,TOTAL,19.789
SRB,2013-Q4,EES,7.712
SRB,2013-Q4,SLF,51.369
SRB,2013-Q4,TOTAL,22.316
SRB,2014-Q1,EES,6.74
SRB,2014-Q1,SLF,53.485
SRB,2014-Q1,TOTAL,21.645
SRB,2014-Q2,EES,6.623
SRB,2014-Q2,SLF,54.213
SRB,2014-Q2,TOTAL,21.952
SRB,2014-Q3,EES,10.405
SRB,2014-Q3,SLF,56.266
SRB,2014-Q3,TOTAL,24.887
SRB,2014-Q4,EES,10.614
SRB,2014-Q4,SLF,53.165
SRB,2014-Q4,TOTAL,23.887
SRB,2015-Q1,EES,8.879
SRB,2015-Q1,SLF,50.838
SRB,2015-Q1,TOTAL,21.529
SRB,2015-Q2,EES,9.792
SRB,2015-Q2,SLF,50.002
SRB,2015-Q2,TOTAL,21.687
SRB,2015-Q3,EES,11.012
SRB,2015-Q3,SLF,51.788
SRB,2015-Q3,TOTAL,23.545
SRB,2015-Q4,EES,8.838
SRB,2015-Q4,SLF,52.429
SRB,2015-Q4,TOTAL,21.986
SRB,2016-Q1,EES,7.281
SRB,2016-Q1,SLF,53.32
SRB,2016-Q1,TOTAL,21.534
SRB,2016-Q2,EES,9.754
SRB,2016-Q2,SLF,53.714
SRB,2016-Q2,TOTAL,24.078
SRB,2016-Q3,EES,10.618
SRB,2016-Q3,SLF,54.229
SRB,2016-Q3,TOTAL,25.494
SRB,2016-Q4,EES,8.488
SRB,2016-Q4,SLF,53.206
SRB,2016-Q4,TOTAL,22.069
SRB,2017-Q1,EES,7.003
SRB,2017-Q1,SLF,50.351
SRB,2017-Q1,TOTAL,20.038
SRB,2017-Q2,EES,8.637
SRB,2017-Q2,SLF,53.87
SRB,2017-Q2,TOTAL,23.129
SRB,2017-Q3,EES,9.328
SRB,2017-Q3,SLF,51.998
SRB,2017-Q3,TOTAL,22.63
SRB,2017-Q4,EES,8.4
SRB,2017-Q4,SLF,50.698
SRB,2017-Q4,TOTAL,20.624
SRB,2018-Q1,EES,6.806
SRB,2018-Q1,SLF,51.319
SRB,2018-Q1,TOTAL,18.907
SRB,2018-Q2,EES,7.982
SRB,2018-Q2,SLF,53.046
SRB,2018-Q2,TOTAL,20.657
SRB,2018-Q3,EES,7.948
SRB,2018-Q3,SLF,52.117
SRB,2018-Q3,TOTAL,20.991
SRB,2018-Q4,EES,6.699
SRB,2018-Q4,SLF,48.905
SRB,2018-Q4,TOTAL,18.555
SRB,2019-Q1,EES,6.157
SRB,2019-Q1,SLF,47.752
SRB,2019-Q1,TOTAL,17.594
SRB,2019-Q2,EES,6.53
SRB,2019-Q2,SLF,54.466
SRB,2019-Q2,TOTAL,19.821
SRB,2019-Q3,EES,7.66
SRB,2019-Q3,SLF,49.667
SRB,2019-Q3,TOTAL,19.294
SRB,2019-Q4,EES,6.163
SRB,2019-Q4,SLF,48.533
SRB,2019-Q4,TOTAL,17.972
SRB,2020-Q1,EES,5.072
SRB,2020-Q1,SLF,47.903
SRB,2020-Q1,TOTAL,16.607
SRB,2020-Q2,EES,5.304
SRB,2020-Q2,SLF,46.78
SRB,2020-Q2,TOTAL,16.422
SRB,2020-Q3,EES,5.848
SRB,2020-Q3,SLF,50.193
SRB,2020-Q3,TOTAL,18.014
SRB,2020-Q4,EES,5.356
SRB,2020-Q4,SLF,48.386
SRB,2020-Q4,TOTAL,16.877
SRB,2021-Q1,EES,3.72
SRB,2021-Q1,SLF,48.0
SRB,2021-Q1,TOTAL,15.098
SRB,2021-Q2,EES,4.234
SRB,2021-Q2,SLF,53.358
SRB,2021-Q2,TOTAL,18.163
SRB,2021-Q3,EES,5.986
SRB,2021-Q3,SLF,56.633
SRB,2021-Q3,TOTAL,19.763
SRB,2021-Q4,EES,5.235
SRB,2021-Q4,SLF,54.608
SRB,2021-Q4,TOTAL,18.683
SRB,2022-Q1,EES,4.199
SRB,2022-Q1,SLF,53.53
SRB,2022-Q1,TOTAL,17.399
SRB,2022-Q2,EES,4.942
SRB,2022-Q2,SLF,57.176
SRB,2022-Q2,TOTAL,18.988
SRB,2022-Q3,EES,5.229
SRB,2022-Q3,SLF,54.303
SRB,2022-Q3,TOTAL,18.369
SRB,2022-Q4,EES,3.522
SRB,2022-Q4,SLF,52.947
SRB,2022-Q4,TOTAL,16.702
SRB,2023-Q1,EES,3.892
SRB,2023-Q1,SLF,54.407
SRB,2023-Q1,TOTAL,17.329
SRB,2023-Q2,EES,4.476
SRB,2023-Q2,SLF,54.771
SRB,2023-Q2,TOTAL,17.986
SRB,2023-Q3,EES,4.582
SRB,2023-Q3,SLF,55.552
SRB,2023-Q3,TOTAL,18.502
SRB,2023-Q4,EES,4.388
SRB,2023-Q4,SLF,53.008
SRB,2023-Q4,TOTAL,17.514
SRB,2024-Q1,EES,3.669
SRB,2024-Q1,SLF,54.175
SRB,2024-Q1,TOTAL,17.596
SRB,2024-Q2,EES,4.138
SRB,2024-Q2,SLF,55.826
SRB,2024-Q2,TOTAL,18.322
SRB,2024-Q3,EES,4.161
SRB,2024-Q3,SLF,55.479
SRB,2024-Q3,TOTAL,18.02
SRB,2024-Q4,EES,4.353
SRB,2024-Q4,SLF,52.459
SRB,2024-Q4,TOTAL,17.284
SRB,2025-Q1,EES,3.613
SRB,2025-Q1,SLF,52.696
SRB,2025-Q1,TOTAL,17.041
SRB,2025-Q2,EES,3.88
SRB,2025-Q2,SLF,55.356
SRB,2025-Q2,TOTAL,17.382
SRB,2025-Q3,EES,4.397
SRB,2025-Q3,SLF,56.004
SRB,2025-Q3,TOTAL,17.743
SRB,2025-Q4,EES,3.155
SRB,2025-Q4,SLF,53.309
SRB,2025-Q4,TOTAL,16.374
SYC,2018-Q3,EES,15.391
SYC,2018-Q3,SLF,29.132
SYC,2018-Q3,TOTAL,17.274
SYC,2018-Q4,EES,12.07
SYC,2018-Q4,SLF,30.033
SYC,2018-Q4,TOTAL,14.681
SYC,2019-Q1,EES,11.097
SYC,2019-Q1,SLF,26.26
SYC,2019-Q1,TOTAL,13.423
SYC,2019-Q2,EES,13.616
SYC,2019-Q2,SLF,22.584
SYC,2019-Q2,TOTAL,15.11
SYC,2019-Q3,EES,15.229
SYC,2019-Q3,SLF,21.009
SYC,2019-Q3,TOTAL,16.28
SYC,2019-Q4,EES,12.817
SYC,2019-Q4,SLF,22.273
SYC,2019-Q4,TOTAL,15.258
SYC,2020-Q1,EES,14.358
SYC,2020-Q1,SLF,31.019
SYC,2020-Q1,TOTAL,17.209
SYC,2020-Q2,EES,13.989
SYC,2020-Q2,SLF,29.051
SYC,2020-Q2,TOTAL,18.327
SYC,2020-Q3,EES,14.086
SYC,2020-Q3,SLF,32.02
SYC,2020-Q3,TOTAL,17.244
SYC,2020-Q4,EES,13.512
SYC,2020-Q4,SLF,22.262
SYC,2020-Q4,TOTAL,15.124
SYC,2023-Q2,EES,12.17
SYC,2023-Q2,SLF,34.664
SYC,2023-Q2,TOTAL,16.289
SYC,2023-Q4,EES,12.851
SYC,2023-Q4,SLF,34.884
SYC,2023-Q4,TOTAL,16.827
SYC,2024-Q2,EES,11.066
SYC,2024-Q2,SLF,31.725
SYC,2024-Q2,TOTAL,14.606
SYC,2024-Q4,EES,11.545
SYC,2024-Q4,SLF,26.247
SYC,2024-Q4,TOTAL,13.822
SYC,2025-Q1,EES,4.862
SYC,2025-Q1,SLF,28.794
SYC,2025-Q1,TOTAL,8.838
SYC,2025-Q2,EES,4.855
SYC,2025-Q2,SLF,26.427
SYC,2025-Q2,TOTAL,8.753
SYC,2025-Q3,EES,4.063
SYC,2025-Q3,SLF,31.771
SYC,2025-Q3,TOTAL,8.17
SYC,2025-Q4,EES,5.663
SYC,2025-Q4,SLF,29.625
SYC,2025-Q4,TOTAL,9.737
SYC,2026-Q1,EES,5.475
SYC,2026-Q1,SLF,25.946
SYC,2026-Q1,TOTAL,8.683
TZA,2024-Q1,EES,72.127
TZA,2024-Q1,SLF,94.443
TZA,2024-Q1,TOTAL,90.834
TZA,2024-Q2,EES,71.033
TZA,2024-Q2,SLF,94.602
TZA,2024-Q2,TOTAL,91.437
TZA,2024-Q3,EES,68.379
TZA,2024-Q3,SLF,94.13
TZA,2024-Q3,TOTAL,90.159
TZA,2024-Q4,EES,69.509
TZA,2024-Q4,SLF,93.661
TZA,2024-Q4,TOTAL,90.663
URY,2006-Q1,EES,22.984
URY,2006-Q1,SLF,95.383
URY,2006-Q1,TOTAL,44.941
URY,2006-Q2,EES,22.309
URY,2006-Q2,SLF,95.554
URY,2006-Q2,TOTAL,44.159
URY,2006-Q3,EES,22.35
URY,2006-Q3,SLF,94.861
URY,2006-Q3,TOTAL,43.667
URY,2006-Q4,EES,22.526
URY,2006-Q4,SLF,95.532
URY,2006-Q4,TOTAL,44.666
URY,2007-Q1,EES,22.3
URY,2007-Q1,SLF,95.2
URY,2007-Q1,TOTAL,44.384
URY,2007-Q2,EES,22.281
URY,2007-Q2,SLF,96.061
URY,2007-Q2,TOTAL,44.304
URY,2007-Q3,EES,21.564
URY,2007-Q3,SLF,94.98
URY,2007-Q3,TOTAL,44.049
URY,2007-Q4,EES,21.95
URY,2007-Q4,SLF,95.21
URY,2007-Q4,TOTAL,43.702
URY,2008-Q1,EES,20.947
URY,2008-Q1,SLF,94.955
URY,2008-Q1,TOTAL,43.06
URY,2008-Q2,EES,20.959
URY,2008-Q2,SLF,95.223
URY,2008-Q2,TOTAL,43.033
URY,2008-Q3,EES,20.168
URY,2008-Q3,SLF,94.733
URY,2008-Q3,TOTAL,42.242
URY,2008-Q4,EES,20.295
URY,2008-Q4,SLF,95.151
URY,2008-Q4,TOTAL,42.249
URY,2009-Q1,EES,19.654
URY,2009-Q1,SLF,97.108
URY,2009-Q1,TOTAL,42.413
URY,2009-Q2,EES,19.07
URY,2009-Q2,SLF,97.42
URY,2009-Q2,TOTAL,42.703
URY,2009-Q3,EES,19.041
URY,2009-Q3,SLF,97.812
URY,2009-Q3,TOTAL,42.101
URY,2009-Q4,EES,19.348
URY,2009-Q4,SLF,97.09
URY,2009-Q4,TOTAL,41.305
URY,2010-Q1,EES,18.272
URY,2010-Q1,SLF,96.49
URY,2010-Q1,TOTAL,40.804
URY,2010-Q2,EES,18.149
URY,2010-Q2,SLF,95.457
URY,2010-Q2,TOTAL,40.275
URY,2010-Q3,EES,17.975
URY,2010-Q3,SLF,95.597
URY,2010-Q3,TOTAL,39.817
URY,2010-Q4,EES,19.704
URY,2010-Q4,SLF,95.879
URY,2010-Q4,TOTAL,40.993
URY,2011-Q1,EES,17.094
URY,2011-Q1,SLF,94.905
URY,2011-Q1,TOTAL,39.037
URY,2011-Q2,EES,16.875
URY,2011-Q2,SLF,95.556
URY,2011-Q2,TOTAL,39.398
URY,2011-Q3,EES,15.939
URY,2011-Q3,SLF,95.188
URY,2011-Q3,TOTAL,38.96
URY,2011-Q4,EES,15.006
URY,2011-Q4,SLF,94.674
URY,2011-Q4,TOTAL,37.196
URY,2012-Q1,EES,13.979
URY,2012-Q1,SLF,95.542
URY,2012-Q1,TOTAL,35.867
URY,2012-Q2,EES,14.565
URY,2012-Q2,SLF,95.377
URY,2012-Q2,TOTAL,36.713
URY,2012-Q3,EES,13.939
URY,2012-Q3,SLF,94.714
URY,2012-Q3,TOTAL,35.905
URY,2012-Q4,EES,13.883
URY,2012-Q4,SLF,95.55
URY,2012-Q4,TOTAL,36.297
URY,2013-Q1,EES,13.552
URY,2013-Q1,SLF,94.605
URY,2013-Q1,TOTAL,36.02
URY,2013-Q2,EES,13.142
URY,2013-Q2,SLF,94.738
URY,2013-Q2,TOTAL,35.713
URY,2013-Q3,EES,12.809
URY,2013-Q3,SLF,94.35
URY,2013-Q3,TOTAL,34.885
URY,2013-Q4,EES,12.283
URY,2013-Q4,SLF,95.197
