serie,edicion,periodo,valor
B1GQ_Q,202508,2024-Q4,6348290082500
B1GQ_Q,202508,2025-Q1,6361215655000
B1GQ_Q,202509,1993-Q1,3450276161248
B1GQ_Q,202509,1993-Q2,3450935369949
B1GQ_Q,202509,1993-Q3,3491162936521
B1GQ_Q,202509,1993-Q4,3513158255651
B1GQ_Q,202509,1994-Q1,3548008578628
B1GQ_Q,202509,1994-Q2,3629002501461
B1GQ_Q,202509,1994-Q3,3649187174338
B1GQ_Q,202509,1994-Q4,3688553022407
B1GQ_Q,202509,1995-Q1,3519189651217
B1GQ_Q,202509,1995-Q2,3306435444126
B1GQ_Q,202509,1995-Q3,3377221752848
B1GQ_Q,202509,1995-Q4,3454550940648
B1GQ_Q,202509,1996-Q1,3535173513483
B1GQ_Q,202509,1996-Q2,3572801923094
B1GQ_Q,202509,1996-Q3,3625520668632
B1GQ_Q,202509,1996-Q4,3740456120867
B1GQ_Q,202509,1997-Q1,3753629900263
B1GQ_Q,202509,1997-Q2,3842147905749
B1GQ_Q,202509,1997-Q3,3922360666965
B1GQ_Q,202509,1997-Q4,4033016524839
B1GQ_Q,202509,1998-Q1,4094938090160
B1GQ_Q,202509,1998-Q2,4124330187204
B1GQ_Q,202509,1998-Q3,4144678699677
B1GQ_Q,202509,1998-Q4,4152318194593
B1GQ_Q,202509,1999-Q1,4188466310468
B1GQ_Q,202509,1999-Q2,4219485914641
B1GQ_Q,202509,1999-Q3,4259032921633
B1GQ_Q,202509,1999-Q4,4302218374812
B1GQ_Q,202509,2000-Q1,4391369157982
B1GQ_Q,202509,2000-Q2,4446730595455
B1GQ_Q,202509,2000-Q3,4495012904686
B1GQ_Q,202509,2000-Q4,4445033440402
B1GQ_Q,202509,2001-Q1,4472949935135
B1GQ_Q,202509,2001-Q2,4439677974238
B1GQ_Q,202509,2001-Q3,4430301832957
B1GQ_Q,202509,2001-Q4,4392568179068
B1GQ_Q,202509,2002-Q1,4365049979637
B1GQ_Q,202509,2002-Q2,4411497946221
B1GQ_Q,202509,2002-Q3,4453134931672
B1GQ_Q,202509,2002-Q4,4462979718857
B1GQ_Q,202509,2003-Q1,4460736731294
B1GQ_Q,202509,2003-Q2,4467330372749
B1GQ_Q,202509,2003-Q3,4469204735499
B1GQ_Q,202509,2003-Q4,4509954577098
B1GQ_Q,202509,2004-Q1,4570032305827
B1GQ_Q,202509,2004-Q2,4630655843944
B1GQ_Q,202509,2004-Q3,4627416764887
B1GQ_Q,202509,2004-Q4,4676844700705
B1GQ_Q,202509,2005-Q1,4687522996908
B1GQ_Q,202509,2005-Q2,4687423594917
B1GQ_Q,202509,2005-Q3,4735810286839
B1GQ_Q,202509,2005-Q4,4823524335556
B1GQ_Q,202509,2006-Q1,4918163713051
B1GQ_Q,202509,2006-Q2,4960759225360
B1GQ_Q,202509,2006-Q3,4973230045637
B1GQ_Q,202509,2006-Q4,4990865127483
B1GQ_Q,202509,2007-Q1,5025933425564
B1GQ_Q,202509,2007-Q2,5058957082218
B1GQ_Q,202509,2007-Q3,5077304577294
B1GQ_Q,202509,2007-Q4,5089569074009
B1GQ_Q,202509,2008-Q1,5090757049886
B1GQ_Q,202509,2008-Q2,5125642245780
B1GQ_Q,202509,2008-Q3,5130755632294
B1GQ_Q,202509,2008-Q4,5048816976420
B1GQ_Q,202509,2009-Q1,4737069727385
B1GQ_Q,202509,2009-Q2,4659580956852
B1GQ_Q,202509,2009-Q3,4827420075090
B1GQ_Q,202509,2009-Q4,4931970930891
B1GQ_Q,202509,2010-Q1,4952001699005
B1GQ_Q,202509,2010-Q2,5009777582986
B1GQ_Q,202509,2010-Q3,5054351479601
B1GQ_Q,202509,2010-Q4,5095653511883
B1GQ_Q,202509,2011-Q1,5129948591343
B1GQ_Q,202509,2011-Q2,5151224544320
B1GQ_Q,202509,2011-Q3,5243446633281
B1GQ_Q,202509,2011-Q4,5281401808857
B1GQ_Q,202509,2012-Q1,5332583342356
B1GQ_Q,202509,2012-Q2,5368324670634
B1GQ_Q,202509,2012-Q3,5378352724704
B1GQ_Q,202509,2012-Q4,5420402024579
B1GQ_Q,202509,2013-Q1,5425920764966
B1GQ_Q,202509,2013-Q2,5404205809601
B1GQ_Q,202509,2013-Q3,5436970000091
B1GQ_Q,202509,2013-Q4,5463903184286
B1GQ_Q,202509,2014-Q1,5499701361065
B1GQ_Q,202509,2014-Q2,5571178083900
B1GQ_Q,202509,2014-Q3,5579497082572
B1GQ_Q,202509,2014-Q4,5627005541223
B1GQ_Q,202509,2015-Q1,5653820243835
B1GQ_Q,202509,2015-Q2,5704745114996
B1GQ_Q,202509,2015-Q3,5771285066288
B1GQ_Q,202509,2015-Q4,5754445375712
B1GQ_Q,202509,2016-Q1,5750310406716
B1GQ_Q,202509,2016-Q2,5772939649161
B1GQ_Q,202509,2016-Q3,5823993655770
B1GQ_Q,202509,2016-Q4,5889196763876
B1GQ_Q,202509,2017-Q1,5922332081018
B1GQ_Q,202509,2017-Q2,5930626071739
B1GQ_Q,202509,2017-Q3,5894702414895
B1GQ_Q,202509,2017-Q4,5977226059729
B1GQ_Q,202509,2018-Q1,6052486160878
B1GQ_Q,202509,2018-Q2,6032487292708
B1GQ_Q,202509,2018-Q3,6057721464989
B1GQ_Q,202509,2018-Q4,6046639286135
B1GQ_Q,202509,2019-Q1,6046925923881
B1GQ_Q,202509,2019-Q2,6030730372475
B1GQ_Q,202509,2019-Q3,6030741780325
B1GQ_Q,202509,2019-Q4,5986883409280
B1GQ_Q,202509,2020-Q1,5917201083399
B1GQ_Q,202509,2020-Q2,4796378499702
B1GQ_Q,202509,2020-Q3,5540795010375
B1GQ_Q,202509,2020-Q4,5780396805036
B1GQ_Q,202509,2021-Q1,5823927801382
B1GQ_Q,202509,2021-Q2,5876736336735
B1GQ_Q,202509,2021-Q3,5822580873285
B1GQ_Q,202509,2021-Q4,5892066601183
B1GQ_Q,202509,2022-Q1,5981155769830
B1GQ_Q,202509,2022-Q2,6047316019729
B1GQ_Q,202509,2022-Q3,6087850933044
B1GQ_Q,202509,2022-Q4,6166420977534
B1GQ_Q,202509,2023-Q1,6214993564443
B1GQ_Q,202509,2023-Q2,6262314907696
B1GQ_Q,202509,2023-Q3,6297603068196
B1GQ_Q,202509,2023-Q4,6323322785682
B1GQ_Q,202509,2024-Q1,6326300764368
B1GQ_Q,202509,2024-Q2,6334146634673
B1GQ_Q,202509,2024-Q3,6389844189111
B1GQ_Q,202509,2024-Q4,6350858330497
B1GQ_Q,202509,2025-Q1,6368198431710
B1GQ_Q,202509,2025-Q2,6408861368745
B1GQ_Q,202510,1993-Q1,3450276161248
B1GQ_Q,202510,1993-Q2,3450935369949
B1GQ_Q,202510,1993-Q3,3491162936521
B1GQ_Q,202510,1993-Q4,3513158255651
B1GQ_Q,202510,1994-Q1,3548008578628
B1GQ_Q,202510,1994-Q2,3629002501461
B1GQ_Q,202510,1994-Q3,3649187174338
B1GQ_Q,202510,1994-Q4,3688553022407
B1GQ_Q,202510,1995-Q1,3519189651217
B1GQ_Q,202510,1995-Q2,3306435444126
B1GQ_Q,202510,1995-Q3,3377221752848
B1GQ_Q,202510,1995-Q4,3454550940648
B1GQ_Q,202510,1996-Q1,3535173513483
B1GQ_Q,202510,1996-Q2,3572801923094
B1GQ_Q,202510,1996-Q3,3625520668632
B1GQ_Q,202510,1996-Q4,3740456120867
B1GQ_Q,202510,1997-Q1,3753629900263
B1GQ_Q,202510,1997-Q2,3842147905749
B1GQ_Q,202510,1997-Q3,3922360666965
B1GQ_Q,202510,1997-Q4,4033016524839
B1GQ_Q,202510,1998-Q1,4094938090160
B1GQ_Q,202510,1998-Q2,4124330187204
B1GQ_Q,202510,1998-Q3,4144678699677
B1GQ_Q,202510,1998-Q4,4152318194593
B1GQ_Q,202510,1999-Q1,4188466310468
B1GQ_Q,202510,1999-Q2,4219485914641
B1GQ_Q,202510,1999-Q3,4259032921633
B1GQ_Q,202510,1999-Q4,4302218374812
B1GQ_Q,202510,2000-Q1,4391369157982
B1GQ_Q,202510,2000-Q2,4446730595455
B1GQ_Q,202510,2000-Q3,4495012904686
B1GQ_Q,202510,2000-Q4,4445033440402
B1GQ_Q,202510,2001-Q1,4472949935135
B1GQ_Q,202510,2001-Q2,4439677974238
B1GQ_Q,202510,2001-Q3,4430301832957
B1GQ_Q,202510,2001-Q4,4392568179068
B1GQ_Q,202510,2002-Q1,4365049979637
B1GQ_Q,202510,2002-Q2,4411497946221
B1GQ_Q,202510,2002-Q3,4453134931672
B1GQ_Q,202510,2002-Q4,4462979718857
B1GQ_Q,202510,2003-Q1,4460736731294
B1GQ_Q,202510,2003-Q2,4467330372749
B1GQ_Q,202510,2003-Q3,4469204735499
B1GQ_Q,202510,2003-Q4,4509954577098
B1GQ_Q,202510,2004-Q1,4570032305827
B1GQ_Q,202510,2004-Q2,4630655843944
B1GQ_Q,202510,2004-Q3,4627416764887
B1GQ_Q,202510,2004-Q4,4676844700705
B1GQ_Q,202510,2005-Q1,4687522996908
B1GQ_Q,202510,2005-Q2,4687423594917
B1GQ_Q,202510,2005-Q3,4735810286839
B1GQ_Q,202510,2005-Q4,4823524335556
B1GQ_Q,202510,2006-Q1,4918163713051
B1GQ_Q,202510,2006-Q2,4960759225360
B1GQ_Q,202510,2006-Q3,4973230045637
B1GQ_Q,202510,2006-Q4,4990865127483
B1GQ_Q,202510,2007-Q1,5025933425564
B1GQ_Q,202510,2007-Q2,5058957082218
B1GQ_Q,202510,2007-Q3,5077304577294
B1GQ_Q,202510,2007-Q4,5089569074009
B1GQ_Q,202510,2008-Q1,5090757049886
B1GQ_Q,202510,2008-Q2,5125642245780
B1GQ_Q,202510,2008-Q3,5130755632294
B1GQ_Q,202510,2008-Q4,5048816976420
B1GQ_Q,202510,2009-Q1,4737069727385
B1GQ_Q,202510,2009-Q2,4659580956852
B1GQ_Q,202510,2009-Q3,4827420075090
B1GQ_Q,202510,2009-Q4,4931970930891
B1GQ_Q,202510,2010-Q1,4952001699005
B1GQ_Q,202510,2010-Q2,5009777582986
B1GQ_Q,202510,2010-Q3,5054351479601
B1GQ_Q,202510,2010-Q4,5095653511883
B1GQ_Q,202510,2011-Q1,5129948591343
B1GQ_Q,202510,2011-Q2,5151224544320
B1GQ_Q,202510,2011-Q3,5243446633281
B1GQ_Q,202510,2011-Q4,5281401808857
B1GQ_Q,202510,2012-Q1,5332583342356
B1GQ_Q,202510,2012-Q2,5368324670634
B1GQ_Q,202510,2012-Q3,5378352724704
B1GQ_Q,202510,2012-Q4,5420402024579
B1GQ_Q,202510,2013-Q1,5425920764966
B1GQ_Q,202510,2013-Q2,5404205809601
B1GQ_Q,202510,2013-Q3,5436970000091
B1GQ_Q,202510,2013-Q4,5463903184286
B1GQ_Q,202510,2014-Q1,5499701361065
B1GQ_Q,202510,2014-Q2,5571178083900
B1GQ_Q,202510,2014-Q3,5579497082572
B1GQ_Q,202510,2014-Q4,5627005541223
B1GQ_Q,202510,2015-Q1,5653820243835
B1GQ_Q,202510,2015-Q2,5704745114996
B1GQ_Q,202510,2015-Q3,5771285066288
B1GQ_Q,202510,2015-Q4,5754445375712
B1GQ_Q,202510,2016-Q1,5750310406716
B1GQ_Q,202510,2016-Q2,5772939649161
B1GQ_Q,202510,2016-Q3,5823993655770
B1GQ_Q,202510,2016-Q4,5889196763876
B1GQ_Q,202510,2017-Q1,5922332081018
B1GQ_Q,202510,2017-Q2,5930626071739
B1GQ_Q,202510,2017-Q3,5894702414895
B1GQ_Q,202510,2017-Q4,5977226059729
B1GQ_Q,202510,2018-Q1,6052486160878
B1GQ_Q,202510,2018-Q2,6032487292708
B1GQ_Q,202510,2018-Q3,6057721464989
B1GQ_Q,202510,2018-Q4,6046639286135
B1GQ_Q,202510,2019-Q1,6046925923881
B1GQ_Q,202510,2019-Q2,6030730372475
B1GQ_Q,202510,2019-Q3,6030741780325
B1GQ_Q,202510,2019-Q4,5986883409280
B1GQ_Q,202510,2020-Q1,5917201083399
B1GQ_Q,202510,2020-Q2,4796378499702
B1GQ_Q,202510,2020-Q3,5540795010375
B1GQ_Q,202510,2020-Q4,5780396805036
B1GQ_Q,202510,2021-Q1,5823927801382
B1GQ_Q,202510,2021-Q2,5876736336735
B1GQ_Q,202510,2021-Q3,5822580873285
B1GQ_Q,202510,2021-Q4,5892066601183
B1GQ_Q,202510,2022-Q1,5981155769830
B1GQ_Q,202510,2022-Q2,6047316019729
B1GQ_Q,202510,2022-Q3,6087850933044
B1GQ_Q,202510,2022-Q4,6166420977534
B1GQ_Q,202510,2023-Q1,6214993564443
B1GQ_Q,202510,2023-Q2,6262314907696
B1GQ_Q,202510,2023-Q3,6297603068196
B1GQ_Q,202510,2023-Q4,6323322785682
B1GQ_Q,202510,2024-Q1,6326300764368
B1GQ_Q,202510,2024-Q2,6334146634673
B1GQ_Q,202510,2024-Q3,6389844189111
B1GQ_Q,202510,2024-Q4,6350858330497
B1GQ_Q,202510,2025-Q1,6368198431710
B1GQ_Q,202510,2025-Q2,6408861368745
B1GQ_Q,202511,1993-Q1,3450276161248
B1GQ_Q,202511,1993-Q2,3450935369949
B1GQ_Q,202511,1993-Q3,3491162936521
B1GQ_Q,202511,1993-Q4,3513158255651
B1GQ_Q,202511,1994-Q1,3548008578628
B1GQ_Q,202511,1994-Q2,3629002501461
B1GQ_Q,202511,1994-Q3,3649187174338
B1GQ_Q,202511,1994-Q4,3688553022407
B1GQ_Q,202511,1995-Q1,3519189651217
B1GQ_Q,202511,1995-Q2,3306435444126
B1GQ_Q,202511,1995-Q3,3377221752848
B1GQ_Q,202511,1995-Q4,3454550940648
B1GQ_Q,202511,1996-Q1,3535173513483
B1GQ_Q,202511,1996-Q2,3572801923094
B1GQ_Q,202511,1996-Q3,3625520668632
B1GQ_Q,202511,1996-Q4,3740456120867
B1GQ_Q,202511,1997-Q1,3753629900263
B1GQ_Q,202511,1997-Q2,3842147905749
B1GQ_Q,202511,1997-Q3,3922360666965
B1GQ_Q,202511,1997-Q4,4033016524839
B1GQ_Q,202511,1998-Q1,4094938090160
B1GQ_Q,202511,1998-Q2,4124330187204
B1GQ_Q,202511,1998-Q3,4144678699677
B1GQ_Q,202511,1998-Q4,4152318194593
B1GQ_Q,202511,1999-Q1,4188466310468
B1GQ_Q,202511,1999-Q2,4219485914641
B1GQ_Q,202511,1999-Q3,4259032921633
B1GQ_Q,202511,1999-Q4,4302218374812
B1GQ_Q,202511,2000-Q1,4391369157982
B1GQ_Q,202511,2000-Q2,4446730595455
B1GQ_Q,202511,2000-Q3,4495012904686
B1GQ_Q,202511,2000-Q4,4445033440402
B1GQ_Q,202511,2001-Q1,4472949935135
B1GQ_Q,202511,2001-Q2,4439677974238
B1GQ_Q,202511,2001-Q3,4430301832957
B1GQ_Q,202511,2001-Q4,4392568179068
B1GQ_Q,202511,2002-Q1,4365049979637
B1GQ_Q,202511,2002-Q2,4411497946221
B1GQ_Q,202511,2002-Q3,4453134931672
B1GQ_Q,202511,2002-Q4,4462979718857
B1GQ_Q,202511,2003-Q1,4460736731294
B1GQ_Q,202511,2003-Q2,4467330372749
B1GQ_Q,202511,2003-Q3,4469204735499
B1GQ_Q,202511,2003-Q4,4509954577098
B1GQ_Q,202511,2004-Q1,4570032305827
B1GQ_Q,202511,2004-Q2,4630655843944
B1GQ_Q,202511,2004-Q3,4627416764887
B1GQ_Q,202511,2004-Q4,4676844700705
B1GQ_Q,202511,2005-Q1,4687522996908
B1GQ_Q,202511,2005-Q2,4687423594917
B1GQ_Q,202511,2005-Q3,4735810286839
B1GQ_Q,202511,2005-Q4,4823524335556
B1GQ_Q,202511,2006-Q1,4918163713051
B1GQ_Q,202511,2006-Q2,4960759225360
B1GQ_Q,202511,2006-Q3,4973230045637
B1GQ_Q,202511,2006-Q4,4990865127483
B1GQ_Q,202511,2007-Q1,5025933425564
B1GQ_Q,202511,2007-Q2,5058957082218
B1GQ_Q,202511,2007-Q3,5077304577294
B1GQ_Q,202511,2007-Q4,5089569074009
B1GQ_Q,202511,2008-Q1,5090757049886
B1GQ_Q,202511,2008-Q2,5125642245780
B1GQ_Q,202511,2008-Q3,5130755632294
B1GQ_Q,202511,2008-Q4,5048816976420
B1GQ_Q,202511,2009-Q1,4737069727385
B1GQ_Q,202511,2009-Q2,4659580956852
B1GQ_Q,202511,2009-Q3,4827420075090
B1GQ_Q,202511,2009-Q4,4931970930891
B1GQ_Q,202511,2010-Q1,4952001699005
B1GQ_Q,202511,2010-Q2,5009777582986
B1GQ_Q,202511,2010-Q3,5054351479601
B1GQ_Q,202511,2010-Q4,5095653511883
B1GQ_Q,202511,2011-Q1,5129948591343
B1GQ_Q,202511,2011-Q2,5151224544320
B1GQ_Q,202511,2011-Q3,5243446633281
B1GQ_Q,202511,2011-Q4,5281401808857
B1GQ_Q,202511,2012-Q1,5332583342356
B1GQ_Q,202511,2012-Q2,5368324670634
B1GQ_Q,202511,2012-Q3,5378352724704
B1GQ_Q,202511,2012-Q4,5420402024579
B1GQ_Q,202511,2013-Q1,5425920764966
B1GQ_Q,202511,2013-Q2,5404205809601
B1GQ_Q,202511,2013-Q3,5436970000091
B1GQ_Q,202511,2013-Q4,5463903184286
B1GQ_Q,202511,2014-Q1,5499701361065
B1GQ_Q,202511,2014-Q2,5571178083900
B1GQ_Q,202511,2014-Q3,5579497082572
B1GQ_Q,202511,2014-Q4,5627005541223
B1GQ_Q,202511,2015-Q1,5653820243835
B1GQ_Q,202511,2015-Q2,5704745114996
B1GQ_Q,202511,2015-Q3,5771285066288
B1GQ_Q,202511,2015-Q4,5754445375712
B1GQ_Q,202511,2016-Q1,5750310406716
B1GQ_Q,202511,2016-Q2,5772939649161
B1GQ_Q,202511,2016-Q3,5823993655770
B1GQ_Q,202511,2016-Q4,5889196763876
B1GQ_Q,202511,2017-Q1,5922332081018
B1GQ_Q,202511,2017-Q2,5930626071739
B1GQ_Q,202511,2017-Q3,5894702414895
B1GQ_Q,202511,2017-Q4,5977226059729
B1GQ_Q,202511,2018-Q1,6052486160878
B1GQ_Q,202511,2018-Q2,6032487292708
B1GQ_Q,202511,2018-Q3,6057721464989
B1GQ_Q,202511,2018-Q4,6046639286135
B1GQ_Q,202511,2019-Q1,6046925923881
B1GQ_Q,202511,2019-Q2,6030730372475
B1GQ_Q,202511,2019-Q3,6030741780325
B1GQ_Q,202511,2019-Q4,5986883409280
B1GQ_Q,202511,2020-Q1,5917201083399
B1GQ_Q,202511,2020-Q2,4796378499702
B1GQ_Q,202511,2020-Q3,5540795010375
B1GQ_Q,202511,2020-Q4,5780396805036
B1GQ_Q,202511,2021-Q1,5823927801382
B1GQ_Q,202511,2021-Q2,5876736336735
B1GQ_Q,202511,2021-Q3,5822580873285
B1GQ_Q,202511,2021-Q4,5892066601183
B1GQ_Q,202511,2022-Q1,5981155769830
B1GQ_Q,202511,2022-Q2,6047316019729
B1GQ_Q,202511,2022-Q3,6087850933044
B1GQ_Q,202511,2022-Q4,6166420977534
B1GQ_Q,202511,2023-Q1,6214993564443
B1GQ_Q,202511,2023-Q2,6262314907696
B1GQ_Q,202511,2023-Q3,6297603068196
B1GQ_Q,202511,2023-Q4,6323322785682
B1GQ_Q,202511,2024-Q1,6326300764368
B1GQ_Q,202511,2024-Q2,6334146634673
B1GQ_Q,202511,2024-Q3,6389844189111
B1GQ_Q,202511,2024-Q4,6350858330497
B1GQ_Q,202511,2025-Q1,6368198431710
B1GQ_Q,202511,2025-Q2,6408861368745
B1GQ_Q,202511,2025-Q3,6389634785000
B1GQ_Q,202512,1993-Q1,3450762133517
B1GQ_Q,202512,1993-Q2,3450896392052
B1GQ_Q,202512,1993-Q3,3491075788989
B1GQ_Q,202512,1993-Q4,3513081430062
B1GQ_Q,202512,1994-Q1,3548271929548
B1GQ_Q,202512,1994-Q2,3629220077360
B1GQ_Q,202512,1994-Q3,3649107991722
B1GQ_Q,202512,1994-Q4,3688441924759
B1GQ_Q,202512,1995-Q1,3519847336567
B1GQ_Q,202512,1995-Q2,3306259672519
B1GQ_Q,202512,1995-Q3,3377170587465
B1GQ_Q,202512,1995-Q4,3454455217913
B1GQ_Q,202512,1996-Q1,3534583671029
B1GQ_Q,202512,1996-Q2,3572525855665
B1GQ_Q,202512,1996-Q3,3625495470950
B1GQ_Q,202512,1996-Q4,3740414914931
B1GQ_Q,202512,1997-Q1,3753355881420
B1GQ_Q,202512,1997-Q2,3842820882047
B1GQ_Q,202512,1997-Q3,3922394466260
B1GQ_Q,202512,1997-Q4,4033005935561
B1GQ_Q,202512,1998-Q1,4095490843503
B1GQ_Q,202512,1998-Q2,4124146965982
B1GQ_Q,202512,1998-Q3,4144783422627
B1GQ_Q,202512,1998-Q4,4152180355086
B1GQ_Q,202512,1999-Q1,4188990680481
B1GQ_Q,202512,1999-Q2,4219418049549
B1GQ_Q,202512,1999-Q3,4259196796854
B1GQ_Q,202512,1999-Q4,4301853057608
B1GQ_Q,202512,2000-Q1,4390476982339
B1GQ_Q,202512,2000-Q2,4446623841622
B1GQ_Q,202512,2000-Q3,4495201605159
B1GQ_Q,202512,2000-Q4,4444551076976
B1GQ_Q,202512,2001-Q1,4473791881963
B1GQ_Q,202512,2001-Q2,4439523484190
B1GQ_Q,202512,2001-Q3,4430459619072
B1GQ_Q,202512,2001-Q4,4392185184662
B1GQ_Q,202512,2002-Q1,4364807566574
B1GQ_Q,202512,2002-Q2,4412326843242
B1GQ_Q,202512,2002-Q3,4453258809683
B1GQ_Q,202512,2002-Q4,4462762008490
B1GQ_Q,202512,2003-Q1,4461537950843
B1GQ_Q,202512,2003-Q2,4467015034833
B1GQ_Q,202512,2003-Q3,4469277315938
B1GQ_Q,202512,2003-Q4,4509843477039
B1GQ_Q,202512,2004-Q1,4569210996085
B1GQ_Q,202512,2004-Q2,4630238076906
B1GQ_Q,202512,2004-Q3,4627441434553
B1GQ_Q,202512,2004-Q4,4676826617514
B1GQ_Q,202512,2005-Q1,4687184522697
B1GQ_Q,202512,2005-Q2,4688222496954
B1GQ_Q,202512,2005-Q3,4735767768740
B1GQ_Q,202512,2005-Q4,4823519093434
B1GQ_Q,202512,2006-Q1,4919059434571
B1GQ_Q,202512,2006-Q2,4960411657052
B1GQ_Q,202512,2006-Q3,4973064692814
B1GQ_Q,202512,2006-Q4,4990953004286
B1GQ_Q,202512,2007-Q1,5026871470811
B1GQ_Q,202512,2007-Q2,5058575729248
B1GQ_Q,202512,2007-Q3,5077000134872
B1GQ_Q,202512,2007-Q4,5089819436196
B1GQ_Q,202512,2008-Q1,5088623701586
B1GQ_Q,202512,2008-Q2,5126229105039
B1GQ_Q,202512,2008-Q3,5130531774500
B1GQ_Q,202512,2008-Q4,5049372278504
B1GQ_Q,202512,2009-Q1,4738348393008
B1GQ_Q,202512,2009-Q2,4658015585126
B1GQ_Q,202512,2009-Q3,4827529571924
B1GQ_Q,202512,2009-Q4,4932753933827
B1GQ_Q,202512,2010-Q1,4953761229805
B1GQ_Q,202512,2010-Q2,5007093105416
B1GQ_Q,202512,2010-Q3,5054899985382
B1GQ_Q,202512,2010-Q4,5096523981347
B1GQ_Q,202512,2011-Q1,5132336581835
B1GQ_Q,202512,2011-Q2,5147582782387
B1GQ_Q,202512,2011-Q3,5244361154119
B1GQ_Q,202512,2011-Q4,5282272240209
B1GQ_Q,202512,2012-Q1,5332598158853
B1GQ_Q,202512,2012-Q2,5365287708561
B1GQ_Q,202512,2012-Q3,5379286124214
B1GQ_Q,202512,2012-Q4,5421098730701
B1GQ_Q,202512,2013-Q1,5425874895756
B1GQ_Q,202512,2013-Q2,5403611266066
B1GQ_Q,202512,2013-Q3,5437624347374
B1GQ_Q,202512,2013-Q4,5464351696654
B1GQ_Q,202512,2014-Q1,5500404018686
B1GQ_Q,202512,2014-Q2,5570364929676
B1GQ_Q,202512,2014-Q3,5579786478175
B1GQ_Q,202512,2014-Q4,5627178591287
B1GQ_Q,202512,2015-Q1,5654646264115
B1GQ_Q,202512,2015-Q2,5704177308290
B1GQ_Q,202512,2015-Q3,5771366983662
B1GQ_Q,202512,2015-Q4,5754394796197
B1GQ_Q,202512,2016-Q1,5747935000694
B1GQ_Q,202512,2016-Q2,5773672106525
B1GQ_Q,202512,2016-Q3,5824127780322
B1GQ_Q,202512,2016-Q4,5889169753557
B1GQ_Q,202512,2017-Q1,5923424660998
B1GQ_Q,202512,2017-Q2,5929963225422
B1GQ_Q,202512,2017-Q3,5894898653074
B1GQ_Q,202512,2017-Q4,5977184547017
B1GQ_Q,202512,2018-Q1,6051934506819
B1GQ_Q,202512,2018-Q2,6033368557532
B1GQ_Q,202512,2018-Q3,6058098334021
B1GQ_Q,202512,2018-Q4,6046675171277
B1GQ_Q,202512,2019-Q1,6047440696102
B1GQ_Q,202512,2019-Q2,6030185219962
B1GQ_Q,202512,2019-Q3,6031525901646
B1GQ_Q,202512,2019-Q4,5986813722283
B1GQ_Q,202512,2020-Q1,5915254911020
B1GQ_Q,202512,2020-Q2,4795834600618
B1GQ_Q,202512,2020-Q3,5542131471169
B1GQ_Q,202512,2020-Q4,5780362286044
B1GQ_Q,202512,2021-Q1,5823345678466
B1GQ_Q,202512,2021-Q2,5875691169910
B1GQ_Q,202512,2021-Q3,5825104682473
B1GQ_Q,202512,2021-Q4,5893103134113
B1GQ_Q,202512,2022-Q1,5977702689057
B1GQ_Q,202512,2022-Q2,6046209236169
B1GQ_Q,202512,2022-Q3,6092610262310
B1GQ_Q,202512,2022-Q4,6169295963277
B1GQ_Q,202512,2023-Q1,6202903438688
B1GQ_Q,202512,2023-Q2,6247318909121
B1GQ_Q,202512,2023-Q3,6285729364082
B1GQ_Q,202512,2023-Q4,6306083170633
B1GQ_Q,202512,2024-Q1,6317304735206
B1GQ_Q,202512,2024-Q2,6308836140441
B1GQ_Q,202512,2024-Q3,6366199871760
B1GQ_Q,202512,2024-Q4,6329348042089
B1GQ_Q,202512,2025-Q1,6343828773592
B1GQ_Q,202512,2025-Q2,6372134222522
B1GQ_Q,202512,2025-Q3,6353833239656
B1GQ_Q,202601,1993-Q1,3450762133517
B1GQ_Q,202601,1993-Q2,3450896392052
B1GQ_Q,202601,1993-Q3,3491075788989
B1GQ_Q,202601,1993-Q4,3513081430062
B1GQ_Q,202601,1994-Q1,3548271929548
B1GQ_Q,202601,1994-Q2,3629220077360
B1GQ_Q,202601,1994-Q3,3649107991722
B1GQ_Q,202601,1994-Q4,3688441924759
B1GQ_Q,202601,1995-Q1,3519847336567
B1GQ_Q,202601,1995-Q2,3306259672519
B1GQ_Q,202601,1995-Q3,3377170587465
B1GQ_Q,202601,1995-Q4,3454455217913
B1GQ_Q,202601,1996-Q1,3534583671029
B1GQ_Q,202601,1996-Q2,3572525855665
B1GQ_Q,202601,1996-Q3,3625495470950
B1GQ_Q,202601,1996-Q4,3740414914931
B1GQ_Q,202601,1997-Q1,3753355881420
B1GQ_Q,202601,1997-Q2,3842820882047
B1GQ_Q,202601,1997-Q3,3922394466260
B1GQ_Q,202601,1997-Q4,4033005935561
B1GQ_Q,202601,1998-Q1,4095490843503
B1GQ_Q,202601,1998-Q2,4124146965982
B1GQ_Q,202601,1998-Q3,4144783422627
B1GQ_Q,202601,1998-Q4,4152180355086
B1GQ_Q,202601,1999-Q1,4188990680481
B1GQ_Q,202601,1999-Q2,4219418049549
B1GQ_Q,202601,1999-Q3,4259196796854
B1GQ_Q,202601,1999-Q4,4301853057608
B1GQ_Q,202601,2000-Q1,4390476982339
B1GQ_Q,202601,2000-Q2,4446623841622
B1GQ_Q,202601,2000-Q3,4495201605159
B1GQ_Q,202601,2000-Q4,4444551076976
B1GQ_Q,202601,2001-Q1,4473791881963
B1GQ_Q,202601,2001-Q2,4439523484190
B1GQ_Q,202601,2001-Q3,4430459619072
