code,qdate,RGDP,RCON,RGCF,EMP,RDC,HOUR,HOURG,RGOV,RX,RM,WTU,WPU,C,I,H,use_durables,use_hours,use_privH,Y,GDPn,labshare_income,GDP_nominal,WL_sum,labshare_sector,labshare,source_income_direct,source_sector_recon,source_imputed,alpha,K,A,alpha_c,beta_c,psi_c,tau_stat,tau_dyn,sigmaY,logA,logS,logD
AUS,01-Oct-2015,540362,372764,128974,11908.4323795864,NaN,NaN,NaN,95415,156137,116441,0,0,372764,128974,5716047.54220147,0,0,0,540362,413712,0.488670862822447,413712,419651,NaN,0.488670862822447,1,0,0,0.511329137177553,5665787.36348862,0.0949686448038473,0.519160728299538,0.95066093423876,9.95028672016049,0.968386881800239,1.282744237555,0.32172746001178,-2.35420849655798,-0.0321236002716134,0.249001718571029
AUS,01-Jan-2016,545359,376538,128760,11964.9447308932,NaN,NaN,NaN,96849,159676,114180,0,0,376538,128760,5743173.47082874,0,0,0,545359,416080,0.490722937896558,416080,423947,NaN,0.490722937896558,1,0,0,0.509277062103442,5709774.55303629,0.0952457422896131,0.519160728299538,0.95066093423876,9.95028672016049,0.967546249289457,1.35899992908249,0.320090865099858,-2.35129496634593,-0.0329920523375618,0.306749082985409
AUS,01-Apr-2016,548854,379695,129082,11958.3718549384,NaN,NaN,NaN,98777,160321,116000,0,0,379695,129082,5740018.49037043,0,0,0,548854,420965,0.486197189790125,420965,424977,NaN,0.486197189790125,1,0,0,0.513802810209875,5752887.93474075,0.0955077457744847,0.519160728299538,0.95066093423876,9.95028672016049,0.965650603046945,1.32842946030745,0.324344880021272,-2.34854792719827,-0.0349532047652561,0.28399738756109
AUS,01-Jul-2016,548785,382869,127444,11976.0153150868,NaN,NaN,NaN,100251,162655,118464,0,0,382869,127444,5748487.35124166,0,0,0,548785,426421,0.48505819366307,426421,429017,NaN,0.48505819366307,1,0,0,0.51494180633693,5795676.61571964,0.095061647851121,0.519160728299538,0.95066093423876,9.95028672016049,0.957524927407626,1.33801456617413,0.333361968723012,-2.35322967309358,-0.0434035244201265,0.29118684817453
AUS,01-Oct-2016,555132,384675,129261,12005.1487801629,NaN,NaN,NaN,99978,168973,120322,0,0,384675,129261,5762471.41447819,0,0,0,555132,440633,0.468410218935032,440633,428050,0.971443355354683,0.468410218935032,1,0,0,0.531589781064968,5836185.46648384,0.0957021192772779,0.519160728299538,0.95066093423876,9.95028672016049,0.96405177952337,1.2645416752619,0.33382698388129,-2.3465148357603,-0.036610272615577,0.234709744482686
AUS,01-Jan-2017,556885,387703,131618,12049.4674718836,NaN,NaN,NaN,101561,164378,125327,0,0,387703,131618,5783744.38650413,0,0,0,556885,448526,0.464827011143167,448526,432341,0.963915135354472,0.464827011143167,1,0,0,0.535172988856833,5877903.68448658,0.0954806486012895,0.519160728299538,0.95066093423876,9.95028672016049,0.959542950468137,1.32819559849532,0.338598478810974,-2.34883168447541,-0.0412982011509934,0.283821328232011
AUS,01-Apr-2017,560274,390612,129442,12189.4375043781,NaN,NaN,NaN,102746,168901,125049,10.10305,0,390612,129442,5850930.00210149,0,0,0,560274,448452,0.470853067886864,448452,438098,0.976911687315476,0.470853067886864,1,0,0,0.529146932113136,5921353.12921929,0.0951651588316699,0.519160728299538,0.95066093423876,9.95028672016049,0.958192900148565,1.32306478037105,0.334580506679484,-2.35214138283028,-0.0427061641320913,0.279950848689222
AUS,01-Jul-2017,565440,392453,135140,12303.2106357477,NaN,NaN,NaN,102629,171821,128068,0,0,392453,135140,5905541.1051589,0,0,0,565440,454277,0.470899913488907,454277,443566,0.976421874759233,0.470899913488907,1,0,0,0.529100086511094,5961974.832281,0.0952757701440512,0.519160728299538,0.95066093423876,9.95028672016049,0.962491571563537,1.26817484290334,0.322404678349168,-2.35097974887466,-0.0382299696756433,0.237578735234293
AUS,01-Oct-2017,567844,397065,135046,12392.2277035661,NaN,NaN,NaN,104366,168514,129030,0,0,397065,135046,5948269.29771173,0,0,0,567844,456808,0.475683438118422,456808,450171,0.985470919948862,0.475683438118422,1,0,0,0.524316561881578,6007685.20979678,0.0949724054158773,0.519160728299538,0.95066093423876,9.95028672016049,0.955356570332774,1.40359999565736,0.346457076810106,-2.35416889888253,-0.045670636111212,0.33904036163299
AUS,01-Jan-2018,573744,400316,137122,12456.0329589839,NaN,NaN,NaN,105774,174934,133848,7.73455,0,400316,137122,5978895.82031227,0,0,0,573744,465751,0.472245899633066,465751,455808,0.97865168298082,0.472245899633066,1,0,0,0.527754100366934,6052615.93164983,0.0953529491105939,0.519160728299538,0.95066093423876,9.95028672016049,0.957443750951045,1.33335559338939,1.76286379975143,-2.35017001809472,-0.0434883053959691,0.287698767354466
AUS,01-Apr-2018,577981,402666,137756,12483.1799928866,NaN,NaN,NaN,106094,177074,134446,7.818608,0,402666,137756,5991926.39658557,0,0,0,577981,472034,0.470580509031129,472034,460549,0.975669125529093,0.470580509031129,1,0,0,0.529419490968871,6098948.69267508,0.0955774676750825,0.519160728299538,0.95066093423876,9.95028672016049,0.958885302868849,1.29066196733879,1.91546899202515,-2.34781818048021,-0.04198381201385,0.255155239731421
AUS,01-Jul-2018,580073,404100,136906,12609.4089943655,NaN,NaN,NaN,107057,178223,131892,0,0,404100,136906,6052516.31729544,0,0,0,580073,479439,0.469425724649017,479439,466640,0.973304215969081,0.469425724649017,1,0,0,0.530574275350983,6145220.46228496,0.0950866272941399,0.519160728299538,0.95066093423876,9.95028672016049,0.958940942500012,1.2526939788366,2.03701846714171,-2.35296693662496,-0.0419257883724356,0.225296415307879
AUS,01-Oct-2018,581464,406769,134570,12675.4193202821,NaN,NaN,NaN,108914,178166,132387,0,0,406769,134570,6084201.27373541,0,0,0,581464,484296,0.470745164114509,484296,472150,0.974920296678065,0.470745164114509,1,0,0,0.529254835885491,6189948.15535068,0.0947183559539001,0.519160728299538,0.95066093423876,9.95028672016049,0.954933313687343,1.31583849749471,2.07756980040302,-2.35684746490269,-0.0461137695391776,0.274474103103675
AUS,01-Jan-2019,585696,408826,134120,12756.7191919063,NaN,NaN,NaN,110164,179340,131736,0,0,408826,134120,6123225.21211502,0,0,0,585696,491618,0.47093475015154,491618,479509,0.975369087380853,0.47093475015154,1,0,0,0.52906524984846,6231668.93302042,0.0947837465190118,0.519160728299538,0.95066093423876,9.95028672016049,0.9570437928812,1.28613901507205,2.07428244656219,-2.35615733464182,-0.0439061279897511,0.251644718785029
AUS,01-Apr-2019,587396,413361,128554,12828.0621359603,NaN,NaN,NaN,113767,183758,132054,0,0,413361,128554,6157469.82526094,0,0,0,587396,499182,0.470678029255863,499182,486592,0.974778738015393,0.470678029255863,1,0,0,0.529321970744137,6272313.89902512,0.094484848727437,0.519160728299538,0.95066093423876,9.95028672016049,0.949291399394013,1.40425881845186,2.13202258265853,-2.35931578826341,-0.0520394680806345,0.339509632241099
AUS,01-Jul-2019,590688,413899,132017,12912.9373513652,NaN,NaN,NaN,114850,184107,131657,7.970033,0,413899,132017,6198209.9286553,0,0,0,590688,505945,0.468873098854619,505945,491185,0.970826868533141,0.468873098854619,1,0,0,0.531126901145381,6306783.19053974,0.094444474349991,0.519160728299538,0.95066093423876,9.95028672016049,0.953370768013238,1.22004469672755,2.24477157317256,-2.35974319018708,-0.0477513974605293,0.198887494735985
AUS,01-Oct-2019,594261,416586,130870,12913.3829850409,NaN,NaN,NaN,116513,183283,131173,0,0,416586,130870,6198423.83281963,0,0,0,594261,504918,0.47574655686666,504918,497153,0.984621265235147,0.47574655686666,1,0,0,0.524253443133341,6344198.44268164,0.0947228548018275,0.519160728299538,0.95066093423876,9.95028672016049,0.952951107838815,1.31746499569733,2.24666523786335,-2.35679996892322,-0.0481916800660209,0.275709432349743
AUS,01-Jan-2020,593477,415680,129517,12956.0680901834,NaN,NaN,NaN,119224,176846,123800,7.713668,30.85467,415680,129517,6218912.68328803,0,0,0,593477,506538,0.47743900753744,506538,500682,0.988439169420655,0.47743900753744,1,0,0,0.52256099246256,6379905.46604142,0.0941730988149773,0.519160728299538,0.95066093423876,9.95028672016049,0.953768168217201,1.16259239124024,2.24711060741704,-2.36262071339674,-0.047334647320133,0.150652331656988
AUS,01-Apr-2020,553411,381034,121511,12079.4175882783,NaN,NaN,NaN,121764,162962,106758,0,0,381034,121511,5798120.44237358,0,0,0,553411,470104,0.505945492912207,470104,492456,NaN,0.505945492912207,1,0,0,0.494054507087793,6413723.8840508,0.0905752122093391,0.519160728299538,0.95066093423876,9.95028672016049,0.970246574095861,-0.402977522360707,2.246974102354,-2.40157469929081,-0.0302050396892532,NaN
AUS,01-Jul-2020,572752,403229,128744,12595.3343614869,NaN,NaN,NaN,124324,156236,113310,0,5.289606,403229,128744,6045760.49351371,0,0,0,572752,490282,0.494668374527313,490282,501911,NaN,0.494668374527313,1,0,0,0.505331625472687,6439029.02579004,0.0916867408498519,0.519160728299538,0.95066093423876,9.95028672016049,0.948883546694417,2.4118562399763,2.24465439256585,-2.38937750286943,-0.0524691994989246,0.880396675088792
AUS,01-Oct-2020,592337,417343,132441,12783.8864900952,NaN,NaN,NaN,125425,164541,119492,0,0,417343,132441,6136265.5152457,0,0,0,592337,512601,0.482228868066976,512601,510854,0.996591891159011,0.482228868066976,1,0,0,0.517771131933024,6471187.59040319,0.093903670527362,0.519160728299538,0.95066093423876,9.95028672016049,0.948142880776908,1.89660205653205,2.24439054562786,-2.36548580378364,-0.0532500699648491,0.640063893792565
AUS,01-Jan-2021,605616,421910,142575,12918.4044749002,NaN,NaN,NaN,125719,166011,121532,0,2.409871,421910,142575,6200834.1479521,0,0,0,605616,533922,0.471720588400553,533922,520783,0.975391536591487,0.471720588400553,1,0,0,0.528279411599447,6506560.77654714,0.0952568139712078,0.519160728299538,0.95066093423876,9.95028672016049,0.95890499736832,1.41004573365251,2.24438421217476,-2.35117872977857,-0.0419632732724989,0.34362213907861
AUS,01-Apr-2021,610361,426699,146968,13075.7459795099,NaN,NaN,NaN,127910,160247,123883,0,18.5816,426699,146968,6276358.07016475,0,0,0,610361,553404,0.463952194057144,553404,531230,0.959931623190291,0.463952194057144,1,0,0,0.536047805942856,6551537.36489893,0.0951051946189228,0.519160728299538,0.95066093423876,9.95028672016049,0.955571550613975,1.41646058979881,2.24305331209873,-2.35277168822095,-0.0454456352022284,0.348161217662637
AUS,01-Jul-2021,600014,417074,144163,12997.064937692,NaN,NaN,NaN,131976,160360,119669,0,5.961429,417074,144163,6238591.17009216,0,0,0,600014,551387,0.468306289411974,551387,533882,0.968252787969248,0.468306289411974,1,0,0,0.531693710588026,6600232.30442545,0.0934048861309732,0.519160728299538,0.95066093423876,9.95028672016049,0.96105076157498,0.794886775315935,2.24517129025489,-2.37081162107956,-0.0397280497887716,-0.229555595456882
AUS,01-Oct-2021,621250,436348,149028,13183.3616575833,NaN,NaN,NaN,133223,159025,122627,0,0,436348,149028,6328013.59563998,0,0,0,621250,569584,0.465597699373578,569584,547769,0.961700117980842,0.465597699373578,1,0,0,0.534402300626422,6645391.81985906,0.0957117324007193,0.519160728299538,0.95066093423876,9.95028672016049,0.951111587136335,2.06813810986189,2.2462115906254,-2.34641439241866,-0.0501238866888838,0.726648738682119
AUS,01-Jan-2022,627351,447254,153915,13412.0153458912,NaN,NaN,NaN,136740,159381,133913,0,5.017813,447254,153915,6437767.36602778,0,0,0,627351,594939,0.454950843699942,594939,559242,0.93999889064257,0.454950843699942,1,0,0,0.545049156300058,6694738.94256118,0.0954883591659605,0.519160728299538,0.95066093423876,9.95028672016049,0.937031998613342,1.66455959800857,2.24813212579465,-2.34875093247523,-0.0650378472592139,0.509560582744043
AUS,01-Apr-2022,633464,453264,150152,13520.7533520844,NaN,NaN,NaN,136030,166001,137072,0,1.866786,453264,150152,6489961.60900051,0,0,0,633464,623644,0.446158385232601,623644,575717,0.923150066384027,0.446158385232601,1,0,0,0.553841614767399,6748232.85842276,0.095649148928338,0.519160728299538,0.95066093423876,9.95028672016049,0.933617045674299,1.44491655233801,2.24844016728198,-2.34706848090506,-0.0686889401705759,0.368051570649792
AUS,01-Jul-2022,636381,455402,155993,13705.6892509495,NaN,NaN,NaN,135713,166410,143230,0,0,455402,155993,6578730.84045576,0,0,0,636381,631907,0.453069834643389,631907,591881,0.936658400682379,0.453069834643389,1,0,0,0.546930165356611,6797161.36554642,0.0951065771175356,0.519160728299538,0.95066093423876,9.95028672016049,0.933512917153363,1.28472429182327,2.24313607958909,-2.35275715180609,-0.0688004787598735,0.250544136433732
AUS,01-Oct-2022,640751,459331,152498,13817.9604653536,NaN,NaN,NaN,136607,170525,140124,0,0,459331,152498,6632621.02336973,0,0,0,640751,640784,0.455526355214862,640784,602713,0.94058684361657,0.455526355214862,1,0,0,0.544473644785138,6851196.94506322,0.0949934515142912,0.519160728299538,0.95066093423876,9.95028672016049,0.931883444999788,1.35972715270484,1.31400375673591,-2.35394732118599,-0.0705475311301792,0.307284056609326
AUS,01-Jan-2023,644021,461227,155532,13895.0687002816,NaN,NaN,NaN,136897,172733,144692,4.923683,0,461227,155532,6669632.97613517,0,0,0,644021,652577,0.456592861838526,652577,615390,0.943015153767295,0.456592861838526,1,0,0,0.543407138161474,6900926.99088727,0.0948662340539968,0.519160728299538,0.95066093423876,9.95028672016049,0.932788894208987,1.27774846756982,1.16626917080219,-2.35528744222278,-0.0695763693219351,0.245099519346275
AUS,01-Apr-2023,646360,463731,151513,14049.6963714715,NaN,NaN,NaN,138020,178406,147742,2.374507,0,463731,151513,6743854.25830632,0,0,0,646360,650825,0.465561402834863,650825,626235,0.962217185879461,0.465561402834863,1,0,0,0.534438597165137,6952945.08602397,0.0943369652738678,0.519160728299538,0.95066093423876,9.95028672016049,0.931121605013019,1.30736658226104,1.01294856522051,-2.36088216961175,-0.0713653926053587,0.268014871414744
AUS,01-Jul-2023,649595,465387,155568,14133.0787090181,NaN,NaN,NaN,139883,180191,151714,0,0,465387,155568,6783877.78032869,0,0,0,649595,658359,0.471627182130114,658359,641369,0.974193411193589,0.471627182130114,1,0,0,0.528372817869886,7000163.90973361,0.0942081329545141,0.519160728299538,0.95066093423876,9.95028672016049,0.932452003355642,1.27443853016399,0.96167812942297,-2.3622487640299,-0.0699375997211272,0.242505713120873
AUS,01-Oct-2023,650405,466330,155156,14236.5471579229,NaN,NaN,NaN,140411,176602,147850,0,0,466330,155156,6833542.63580299,0,0,0,650405,667845,0.47330892647246,667845,652662,0.977265682905465,0.47330892647246,1,0,0,0.52669107352754,7050729.4510876,0.0936447712605017,0.519160728299538,0.95066093423876,9.95028672016049,0.931726775877692,1.25256150627699,0.991208770545633,-2.36824668442702,-0.0707156662055397,0.225190659579158
AUS,01-Jan-2024,651445,470246,157834,14315.5548540932,NaN,NaN,NaN,142665,178945,156405,0,0,470246,157834,6871466.32996474,0,0,0,651445,675961,0.473321685718555,675961,660371,0.97693653923821,0.473321685718555,1,0,0,0.526678314281445,7100124.50932129,0.0932068137703281,0.519160728299538,0.95066093423876,9.95028672016049,0.925445196653132,1.3815840168953,0.819143652911776,-2.37293445083924,-0.0774803635753033,0.323230679236298
AUS,01-Apr-2024,652349,471154,157890,14328.794582166,NaN,NaN,NaN,144510,178407,156379,0,0,471154,157890,6877821.39943968,0,0,0,652349,678389,0.476732376261997,678389,668205,0.984987964132673,0.476732376261997,1,0,0,0.523267623738003,7151456.64168147,0.0929464157608139,0.519160728299538,0.95066093423876,9.95028672016049,0.924943445195279,1.264829005965,0.276164687035245,-2.37573212649617,-0.0780226836682857,0.23493693989257
AUS,01-Jul-2024,654538,473797,158385,14440.9217962536,NaN,NaN,NaN,147265,178629,156228,0,0,473797,158385,6931642.46220173,0,0,0,654538,680514,0.481934243821582,680514,677388,0.995406413387528,0.481934243821582,1,0,0,0.518065756178418,7202074.79205625,0.0925698362038079,0.519160728299538,0.95066093423876,9.95028672016049,0.922870192718155,1.34079011955813,0.24539447744919,-2.3797919333352,-0.0802666906445152,0.293259081653893
AUS,01-Oct-2024,658547,477114,159413,14504.2048664294,NaN,NaN,NaN,148272,179147,157034,0,0,477114,159413,6962018.33588611,0,0,0,658547,691341,0.484590093745344,691341,691309,0.999953713145901,0.484590093745344,1,0,0,0.515409906254656,7252428.6701754,0.0926056300490447,0.519160728299538,0.95066093423876,9.95028672016049,0.922067417606826,1.36892132787074,0.19487072011013,-2.37940533951252,-0.0811369370501383,0.314023077796545
AUS,01-Jan-2025,660243,478943,161077,14528.740718149,NaN,NaN,NaN,148723,177930,157213,0,0,478943,161077,6973795.54471152,0,0,0,660243,700064,0.486465523152169,700064,702180,NaN,0.486465523152169,1,0,0,0.513534476847831,7303055.24012277,0.0924342698194488,0.519160728299538,0.95066093423876,9.95028672016049,0.920911795824632,1.31325056502721,NaN,-2.38125748360365,-0.0823910173188983,0.272505411102904
AUS,01-Apr-2025,664211,483402,158874,14644.5743124612,NaN,NaN,NaN,150235,181032,159426,2.517053,0,483402,158874,7029395.66998138,0,0,0,664211,704868,0.489630682624264,704868,712292,NaN,0.489630682624264,1,0,0,0.510369317375736,7354586.41152093,0.0922978574366491,0.519160728299538,0.95066093423876,9.95028672016049,0.917900658355442,1.42138466819197,NaN,-2.38273435078015,-0.0856661095164273,0.35163151493907
AUT,01-Jan-2000,68369.2,51050.5,17478.1,3741.5,3428.7,1681,314.8,13906.6,25919.5,25496.5,0,0,47621.8,20906.8,1366.2,1,1,1,68369.2,52446.8,0.488964055004309,52446.8,56857.8,NaN,0.488964055004309,1,0,0,0.511035944995691,1092795.12103849,1.48556161322113,0.526160067242425,0.981996342277896,23051247196.0048,0.926709818364937,NaN,NaN,0.395792891479879,-0.0761147954688858,NaN
AUT,01-Apr-2000,69151.6,51337.3,17914.1,3752.4,3430.9,1686.7,316.9,14032.2,26780.1,26368.6,0,0,47906.4,21345,1369.8,1,1,1,69151.6,52679.7,0.489526326080065,52679.7,57162.3,NaN,0.489526326080065,1,0,0,0.510473673919935,1097309.99422291,1.49743757106539,0.526160067242425,0.981996342277896,23051247196.0048,0.932522373113178,1.05565772429577,NaN,0.403755361367438,-0.0698621351373168,0.0541640080243848
AUT,01-Jul-2000,70110.4,51517,18301.7,3757.9,3449.1,1691.9,322,14180.1,27435.2,26938.5,0,0,48067.9,21750.8,1369.9,1,1,1,70110.4,53685.8,0.483736854065693,53685.8,57583,NaN,0.483736854065693,1,0,0,0.516263145934307,1102195.34430957,1.5146030500091,0.526160067242425,0.981996342277896,23051247196.0048,0.94621760333406,0.975472533647496,NaN,0.415153391434566,-0.055282711715851,-0.0248332754942504
AUT,01-Oct-2000,70596,53211.8,18320.6,3768.3,3472.3,1707.8,321.6,15486,28870.1,28403.2,0,0,49739.5,21792.9,1386.2,1,1,1,70596,53890.3,0.486159846948338,53890.3,58047.1,NaN,0.486159846948338,1,0,0,0.513840153051662,1107413.21414492,1.5128056050136,0.526160067242425,0.981996342277896,23051247196.0048,0.896049648636587,1.81998736554719,0.607594138718675,0.413965943414473,-0.109759456117601,0.598829559057569
AUT,01-Jan-2001,70384.4,52197.1,18843.3,3777.3,3483.8,1703.2,318.8,14297.6,28537.9,28506.6,0,0,48713.3,22327.1,1384.4,1,1,1,70384.4,54425.6,0.480279500823142,54425.6,57943.9,NaN,0.480279500823142,1,0,0,0.519720499176858,1112594.91593275,1.50549775423195,0.526160067242425,0.981996342277896,23051247196.0048,0.922323327473244,0.328773125982656,0.587827532751338,0.40912357722944,-0.0808594363429342,-1.11238735276988
