code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,inv_equip,inv_struct,inv_dwell,inv_ipp,cons_dur,cons_semidur,cons_nondur,cons_serv,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,inv_equip_defl,inv_struct_defl,inv_dwell_defl,inv_ipp_defl,cons_dur_defl,cons_semidur_defl,cons_nondur_defl,cons_serv_defl
LTU,1997-07-01,2983.5,1837.9,726.2,676.8,700.0,1303.9,1584.6,295.1,304.2,50.6,15.4,100.1,171.4,1121.9,464.2,53.13351498637602,59.05089320138799,34.01883168595119,73.28641039523552,74.12898443291327,67.14212152420185,79.07185628742515,141.26376256582097,50.97184986595175,50.90543259557344,64.16666666666667,162.5,111.80691454664056,50.61811947301931,37.62360188036959
LTU,1997-10-01,3124.4,1916.1,739.4,707.6,780.1,1452.0,1763.3,316.7,319.6,43.2,16.3,108.3,180.9,1163.7,488.3,54.58897527736525,60.54793654806295,35.34078959946468,75.80887079494322,70.48884069756934,66.8262150220913,76.36969985707479,147.57688723205965,49.93750000000001,42.22873900293255,62.93436293436294,168.69158878504672,114.711477488903,52.48985115020298,38.77243131649992
LTU,1998-01-01,3214.0,1968.8,820.2,757.0,723.3,1420.7,1719.1,291.1,386.5,56.4,14.1,123.6,198.3,1152.1,531.9,55.25279788203339,61.34862270970959,37.53775743707094,74.90599643775974,67.43427186276338,68.05096517698904,78.51564284083123,130.89028776978418,52.70694122460112,58.68886576482831,52.41635687732342,171.66666666666666,114.75694444444444,52.5760963811436,39.62896736700939
LTU,1998-04-01,3268.1,1954.5,827.8,782.4,824.0,1355.8,1693.9,329.9,378.7,50.7,14.5,125.8,200.8,1139.4,532.2,54.97871910906246,61.43521719997485,37.94984642185853,72.14384508990318,69.17394224311619,63.91665095229117,73.46257264290051,136.5480132450331,53.58709494835149,52.10688591983556,52.34657039711191,171.62346521145977,115.26980482204364,52.533542348656006,39.39304219096966
LTU,1998-07-01,3305.4,2058.4,841.3,799.8,914.7,1201.7,1710.6,319.3,403.6,52.7,15.2,135.5,212.2,1196.7,566.8,55.06522065070718,61.59554730983302,37.91176603127394,69.19882332583492,73.37558158190278,60.845569620253166,73.75183237044062,133.59832635983264,50.83763698198766,53.61139369277721,52.233676975945016,171.7363751584284,115.70338058887675,53.876283090221506,39.79219320415613
LTU,1998-10-01,3284.4,2051.1,874.7,745.5,716.4,1107.7,1465.5,303.1,376.6,40.4,16.1,138.0,213.8,1182.3,564.7,54.756426928078426,61.895708853883754,38.53303964757709,74.99245548737551,66.37635504493653,61.46376650760182,71.6100659662839,130.30954428202926,49.72930146573353,40.89068825910931,56.2937062937063,173.14930991217062,116.06948968512488,53.204032040320406,39.68376669009136
LTU,1999-01-01,3137.0,1995.8,783.5,719.3,594.1,1034.4,1270.8,287.6,351.7,60.4,13.0,99.0,207.8,1177.4,554.5,53.128069640619174,60.68290309830034,35.9634627742587,72.64922735077265,57.7637335926106,63.09625472733928,70.99441340782123,126.140350877193,51.36556155980721,57.854406130268195,52.208835341365464,171.28027681660902,117.66704416761044,52.08812599539905,39.28723253507156
LTU,1999-04-01,3250.8,2123.0,773.4,758.4,744.6,1014.9,1405.0,279.7,398.3,59.5,14.6,107.6,220.1,1251.5,594.7,54.74478368501709,60.80132886559556,36.27069361722083,67.38937266749599,69.09799554565703,60.99158653846154,68.73776908023483,118.21639898562977,52.47694334650856,56.9377990430622,56.15384615384615,171.8849840255591,118.0793991416309,53.42126606052845,39.69429982645842
LTU,1999-07-01,3185.4,2128.7,729.6,660.0,659.4,1025.2,1357.4,233.1,350.7,54.4,15.0,109.2,220.3,1252.3,599.7,54.612786531109094,61.35112545753235,34.90575064587121,66.8896321070234,68.60888565185725,62.09193870752832,72.65039606080069,109.53947368421052,53.68952847519902,53.70187561697927,53.003533568904594,174.16267942583733,119.4037940379404,53.91570155422569,40.31596638655463
LTU,1999-10-01,3189.8,2077.8,712.8,627.0,726.6,1036.9,1364.4,252.2,309.9,40.5,17.2,109.4,219.1,1216.6,587.3,54.730448508973616,60.348533255881506,34.48142414860681,70.25210084033614,76.07580358077688,67.85994764397907,72.84181303721104,112.58928571428572,50.56289769946157,39.320388349514566,48.04469273743017,171.7425431711146,117.4798927613941,52.147449635662234,39.402884937940286
LTU,2000-01-01,3312.2,2103.3,746.1,622.8,510.5,1271.3,1319.0,235.5,296.1,50.3,39.6,127.9,217.4,1198.4,593.9,55.6597432278013,59.52286619877746,35.37024746373376,64.57231726283048,57.28231597845601,68.05674518201285,65.775694409814,110.51149694978884,50.211972189248776,45.81056466302368,66.22073578595318,169.6286472148541,117.89587852494576,51.793586308237536,38.949370409234
LTU,2000-04-01,3324.7,2169.2,735.3,612.6,588.1,1215.4,1383.3,230.0,281.0,57.4,43.3,135.9,222.6,1224.5,610.0,55.115878120751965,59.83504813394752,34.69705549263873,68.25626740947075,67.58216501953574,68.04008285282428,70.5045871559633,103.65029292474088,54.38358815560286,52.13442325158947,57.81041388518024,170.9433962264151,118.1528662420382,52.70520380493264,39.32692927599768
LTU,2000-07-01,3325.9,2179.6,758.4,641.8,605.2,1329.8,1547.0,229.3,292.4,70.9,47.0,137.4,223.6,1216.0,608.3,54.5488838956225,60.256552029193855,35.743236874351965,67.98728813559322,65.28586839266451,70.17414248021109,77.30748088551297,101.50509074811865,54.1080680977054,57.085346215781,56.42256902761105,171.10834371108345,117.6842105263158,52.30557467309016,39.50256510162997
LTU,2000-10-01,3407.1,2209.7,763.7,668.5,675.0,1308.6,1549.8,287.6,285.9,45.1,47.4,143.5,228.4,1231.7,619.5,54.869152105644574,60.39246768154362,35.57553454138911,72.05993316805001,73.21835340058576,71.06549364613879,74.08930108040921,120.58700209643608,56.1248527679623,41.875580315691735,56.97115384615385,171.44563918757467,117.12820512820512,52.325927184672246,39.57454963587581
LTU,2001-01-01,3509.3,2308.4,746.8,701.5,656.2,1505.4,1707.4,278.4,312.4,60.3,39.9,148.8,241.5,1315.6,631.4,55.0478431372549,61.271400132714,34.633399805221906,66.7015308548065,65.22214491601233,69.81727112512755,74.70248512425621,106.58499234303216,53.60329444063143,55.62730627306273,57.410071942446045,174.4431418522861,114.78136882129276,54.775584977933214,40.055826936496864
LTU,2001-04-01,3538.5,2260.3,760.0,649.0,611.9,1577.6,1671.3,248.5,292.7,58.2,38.3,150.0,239.2,1284.3,617.5,55.57824304584793,60.840892573551194,35.39658143542453,69.73245943913183,62.64973891676052,69.88261351052049,72.09161885864641,98.49385652001584,51.92478268582579,50.963222416812606,60.12558869701726,172.21584385763492,112.67074894017898,53.18893398492504,39.55037468776021
LTU,2001-07-01,3539.7,2304.6,752.3,692.3,633.9,1555.8,1707.0,272.0,313.8,54.0,39.9,153.6,244.6,1301.0,626.2,54.38914583365344,61.25019933025036,34.83838103176808,68.77607788595272,62.26303899420489,68.42591370893258,73.88011252975546,93.5672514619883,53.376424562000345,52.88932419196866,60.916030534351144,170.85650723025583,111.89387008234218,52.83677862161393,39.60533805578395
LTU,2001-10-01,3614.9,2361.2,736.4,872.8,808.7,1609.2,1900.6,404.7,355.2,54.0,46.6,163.0,252.4,1337.1,644.9,54.33325317140624,61.60670023743053,34.3598357596118,71.75271292338046,68.8196749212833,64.7487224882308,69.41309667287535,136.58454269321632,53.63938387194201,48.648648648648646,63.92318244170095,173.77398720682302,111.58267020335988,53.04899821463995,40.1157004229908
LTU,2002-01-01,3668.2,2422.8,770.4,770.8,755.3,1651.6,1932.0,335.7,341.8,46.1,37.4,149.6,249.8,1404.2,652.3,54.83027159534237,61.25142207053471,35.80424780406191,66.06102159753172,64.36850178967104,65.12618296529969,71.75487465181058,107.18390804597702,53.07453416149068,49.094781682641106,50.472334682861,171.55963302752292,110.8251996450754,54.46858029480217,40.34512617516081
LTU,2002-04-01,3798.8,2427.9,758.1,750.1,820.7,1873.9,2081.8,288.3,359.4,51.2,40.6,154.7,252.6,1406.0,652.9,55.34543547306157,61.29977024263388,34.75450419474625,66.60451074409518,68.09093171824442,66.08477923543518,70.89392133492254,96.13204401467156,52.36013986013986,57.787810383747185,53.002610966057446,172.27171492204897,110.1133391455972,53.766730401529635,40.48992248062015
LTU,2002-07-01,3847.2,2435.5,790.5,780.9,727.4,1774.0,1880.3,316.3,361.3,50.7,42.2,156.1,257.5,1417.0,657.5,55.18230586075332,60.61473369835739,35.8991825613079,69.63616907437131,57.13612442070537,64.96502728238181,66.13788251846641,104.49289725801124,52.69068105585533,51.893551688843395,54.94791666666667,167.30975348338694,107.69552488498536,52.65309155766944,39.821936890557815
LTU,2002-10-01,3895.7,2452.3,801.1,840.2,877.4,1889.1,2124.3,335.3,396.0,56.4,41.3,162.4,258.0,1412.3,658.2,55.08391895140195,60.44763242870172,35.610775248933145,67.47510440089945,69.44752255817635,64.69298996609706,68.09308587364171,109.28943937418514,54.187192118226605,50.94850948509485,55.66037735849056,169.8744769874477,107.58965804837364,52.64276129417026,40.338297481154626
LTU,2003-01-01,4105.1,2614.1,794.5,822.3,812.8,2031.6,2147.9,302.2,399.1,65.1,47.5,168.9,264.5,1502.6,695.7,55.33896819940416,60.77182378240149,35.25626802751276,67.03896950921246,67.45788032201843,66.52912859809412,72.06267194524592,101.47750167897918,52.169934640522875,59.834558823529406,62.66490765171504,159.4900849858357,103.19937573156456,54.15945790080738,40.23713128976287
LTU,2003-04-01,4092.2,2647.2,812.2,897.9,933.3,1759.3,2059.8,343.3,438.5,58.4,48.7,179.7,271.8,1524.9,708.5,54.3748920394903,60.71698892176427,35.66660811522923,67.51127819548873,66.19148936170212,62.72908792697711,68.06106264869152,106.02223594811612,52.95893719806763,53.333333333333336,61.88055908513341,158.18661971830986,101.75964058405091,53.67287318292211,40.18490159378368
LTU,2003-07-01,4181.6,2632.8,824.5,916.8,916.1,1881.7,2073.4,338.7,458.8,61.3,49.2,178.2,275.1,1516.6,705.4,54.219179503137816,59.0340374007803,36.44198895027624,67.98161055909833,59.673006774361646,62.62522048790229,64.50147767926583,103.07364576993304,53.50437317784257,54.15194346289753,61.886792452830186,153.48837209302326,100.10917030567688,52.88374363623684,39.62698724790742
LTU,2003-10-01,4287.9,2769.1,820.0,930.5,974.6,2000.4,2276.2,348.3,472.6,50.4,50.0,195.9,292.6,1580.0,739.1,54.636153973573215,59.06279327702415,35.86424072778166,66.37894136110715,62.74383570462886,63.34790043701311,65.42308576684295,96.1357990615512,54.428193020845335,43.59861591695502,61.050061050061046,152.57009345794393,98.95164017585392,52.73874294869655,39.513499064421275
LTU,2004-01-01,4337.6,2808.7,848.7,960.4,979.7,1883.9,2183.4,368.4,456.6,76.3,51.9,186.5,302.2,1584.3,742.0,54.87298856391054,59.29906048770189,36.51893287435456,65.12952665129527,55.163288288288285,64.15897558151414,64.20820467578298,91.68740666998508,54.77447216890595,51.41509433962264,60.63084112149533,146.8503937007874,101.71659373948164,52.557722929936304,38.577518976811895
LTU,2004-04-01,4493.0,2925.4,871.5,1048.1,1085.2,2130.9,2519.9,432.4,447.8,104.9,56.6,205.2,315.9,1644.3,770.6,55.6829307588395,59.88168587394837,37.205430327868854,67.58447253030693,62.400092001610034,68.06682425094232,68.1532969113431,100.06942837306178,55.988997249312334,55.97652081109925,65.96736596736596,148.69565217391303,102.5982461838259,53.913243057149415,39.66440189417336
LTU,2004-07-01,4613.6,3022.4,880.8,1080.7,968.5,2306.1,2564.2,441.8,466.5,104.9,61.3,212.4,339.1,1717.8,805.4,56.74226398386383,60.31530632608262,36.68624265900287,67.96855345911949,57.64537825129457,69.68964370977002,64.9937900793349,94.74587175638,57.77089783281734,53.4931157572667,69.26553672316385,148.53146853146853,104.24223793421456,54.82048827190043,40.50696574963537
LTU,2004-10-01,4844.5,3045.8,902.8,1048.3,1083.3,2473.0,2660.5,386.9,471.5,120.8,62.6,225.6,347.3,1706.6,807.1,58.19638652635626,60.152068727165,37.54314467501144,68.32877069482467,60.76737532955629,70.43176122123491,66.58574431875063,88.47473130573977,58.87862137862138,56.66041275797374,68.86688668866886,146.68400520156047,102.69071555292726,54.37456190658256,40.270432092605525
LTU,2005-01-01,4963.5,3141.0,927.3,1112.1,1199.2,2601.1,2905.2,414.4,505.9,115.6,62.2,212.8,400.2,1715.5,823.2,58.16556120655308,60.43173772510389,38.04463772872733,68.34019541571928,70.42931814177483,71.60830305032485,69.81136609395651,86.17176128093159,58.67548132683832,58.20745216515609,68.12705366922235,138.54166666666669,102.66803488968702,52.84966112138016,41.12093511164394
LTU,2005-04-01,5121.8,3326.2,946.8,1149.1,1238.3,2754.2,3143.7,419.7,540.1,109.0,66.5,244.9,428.1,1834.1,883.3,59.44107884780539,60.64506718690175,38.68753319985289,70.26845227175441,67.71477005523049,72.80657696476248,69.45254506892896,92.26203561222248,59.613686534216335,61.93181818181818,70.14767932489451,138.12746756909192,102.80979827089338,55.41087613293051,42.4337048424289
LTU,2005-07-01,5316.6,3433.2,967.8,1281.0,1332.1,2949.8,3366.4,497.5,591.2,108.6,69.1,244.8,443.8,1858.9,895.2,60.00609473933702,61.642876380285486,39.42961906701976,71.81700958681392,72.98378259916721,76.59430826755298,74.09102913988907,96.88412852969816,61.96415470076513,60.94276094276095,70.36659877800406,135.69844789356983,102.16390423572744,55.87147966697725,42.8059101993975
LTU,2005-10-01,5580.4,3605.5,1045.5,1376.9,1347.2,3268.5,3686.4,528.1,634.9,124.9,74.0,277.6,474.7,1940.4,943.8,61.51777052650145,62.305592037049834,42.52766026684022,75.26922866670311,72.11219355529387,78.04441260744986,77.10843373493975,104.18228447425528,64.77249540910019,65.08598228243876,73.26732673267327,137.22194760257045,102.32808794998924,56.586276282406466,43.5713955957712
LTU,2006-01-01,5613.7,3498.0,1099.0,1388.3,1451.3,3336.1,3770.8,484.2,676.0,124.8,78.7,292.1,485.6,1855.4,921.4,61.87804501664425,62.06199102247928,44.627629334849345,74.05451538912892,72.97365245374095,76.17536248430186,74.13349061240538,90.1508099050456,64.44232602478552,64.86486486486486,76.25968992248062,137.8480415290231,103.7828595853815,55.19231341285659,44.72164247925059
LTU,2006-04-01,5774.2,3788.4,1029.8,1503.3,1422.3,3554.3,4020.7,540.6,719.3,137.8,79.2,272.2,518.4,2005.4,998.8,61.945630484691144,63.9997297023347,41.57280691130758,75.77498865870255,78.27307247812449,79.25567497658653,80.20226601771324,98.3803457688808,66.66357738646896,63.32720588235295,72.86108555657773,133.95669291338584,101.9669551534225,57.43827690897634,45.256003624830086
LTU,2006-07-01,6156.9,4032.1,1235.5,1606.2,1661.6,3454.8,4227.2,548.4,790.3,159.1,81.1,304.1,546.2,2116.1,1051.3,64.91196626251977,64.53528385537541,48.92875529681993,77.24343560642492,81.47893885156671,81.49458637039133,79.51245203521181,92.79187817258884,68.90148212728857,67.07419898819562,71.32805628847844,132.7367961588826,101.96005226806048,59.56482576141418,46.12380994164875
LTU,2006-10-01,6457.0,4106.5,1238.0,1787.9,1900.4,3402.6,4190.4,590.4,891.2,191.3,87.5,296.5,557.8,2150.0,1083.6,66.11443315858453,65.62105498649707,48.784332269377785,78.60628709606507,84.22638833488453,78.6001386001386,81.03654999033068,96.51790093182932,71.65715204631341,74.93145319232275,71.60392798690671,133.86004514672686,100.66774950369968,59.87356930017544,46.59442724458203
LTU,2007-01-01,6745.4,4318.5,1152.1,1971.6,2127.1,3520.9,4373.2,677.2,976.5,191.1,99.2,363.8,576.9,2151.6,1170.8,67.0190463889358,65.39020623239756,45.242489691733745,82.33525432222501,89.52817879540385,79.0662684422088,76.74704292583623,96.31631346892334,74.5704467353952,78.35178351783517,74.36281859070465,138.43226788432267,99.19188445667125,59.84979137691238,48.504432844477584
LTU,2007-04-01,7090.2,4482.5,1236.8,2063.3,2433.6,3778.4,4841.1,706.9,1035.7,190.5,102.2,361.3,590.9,2250.3,1218.8,68.54673421245988,66.5820002079527,48.28232354778264,80.76802630548815,90.9723001009308,83.60216838145813,82.53657039588094,101.5077541642734,74.29698708751793,77.0319450060655,71.76966292134831,137.1678056188307,99.07780013413816,61.7366255144033,49.48637784725324
LTU,2007-07-01,7403.6,4607.9,1293.7,2105.2,2381.7,3985.0,4864.8,661.3,1082.0,217.8,116.2,366.9,609.4,2372.4,1277.6,69.67962955991416,68.68543831144632,51.21941563069126,82.96354679802954,90.00793620800422,85.21512274399112,83.29994349411825,91.51674508718516,76.74303142066813,81.45100972326104,73.6842105263158,135.637707948244,99.20234413153185,63.47049066295682,50.48804584074293
LTU,2007-10-01,7772.7,4952.4,1388.9,2181.4,2428.5,3729.1,4726.1,671.2,1137.7,222.6,121.8,308.5,637.2,2512.3,1374.8,72.04749589833432,70.44064517964325,54.38562142689325,85.2442360296991,85.86733611484337,85.92000368646606,87.94216706053108,96.51998849582974,79.2325370847552,80.04314994606256,70.32332563510393,117.03338391502275,102.19727345629512,66.83782058103651,53.423486438175175
LTU,2008-01-01,8018.0,5356.6,1382.5,2239.0,2614.9,4355.9,5691.8,672.3,1145.3,265.4,137.4,395.9,648.4,2813.2,1407.5,74.62353182063548,73.5907898171427,54.24121155053358,88.88800666957799,87.58080182201829,88.20289561607774,83.58493890977444,93.6350974930362,81.48121798520205,81.88830607837086,70.97107438016529,130.61695809963706,99.29555895865238,70.17036242548203,54.97187939384471
LTU,2008-04-01,8307.1,5334.2,1495.5,2267.9,2533.3,5015.7,6071.7,658.0,1146.6,298.5,147.5,390.4,629.5,2829.2,1401.0,76.92898947992295,74.56144029297884,58.71152638190955,88.24856998326783,94.5896497647674,95.7322543087817,92.54370589400844,102.98951322585694,82.0406410990269,91.53633854645814,70.74340527577938,134.76009665170866,100.07949125596184,72.02097599470508,56.12531047191732
LTU,2008-07-01,8282.3,5270.0,1559.5,2085.6,2375.8,5016.3,5939.3,529.2,1121.7,266.0,151.2,360.8,595.0,2805.8,1373.5,77.75566341522948,76.17037882839261,60.71637142300954,86.88189960424911,91.85740798020416,97.7074405921309,90.56434028148396,96.97636063771304,83.82781555937524,83.75314861460957,71.18644067796609,130.06488824801733,100.25273799494524,73.57738501075156,56.450618552463936
